Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 5, 2011 (Saturday)",,Neutral,Buena Vista,"Fulton, MO",,,,"L,1-4",
"March 6, 2011 (Sunday)",,Neutral,Buena Vista,"Fulton, MO",,,,"W,3-2",
"March 6, 2011 (Sunday)",,Away,Westminster,"Fulton, MO",,,,"L,8-9",
"March 16, 2011 (Wednesday)",,Home,William Penn,"Grinnell, IA",,,,"L,0-3",
"March 20, 2011 (Sunday)",,Neutral,Amherst,"Winter Haven, FL",,,,"W,14-12",
"March 21, 2011 (Monday)",,Neutral,Fontbonne,"Winter Haven, FL",,,,"L,6-10",
"March 21, 2011 (Monday)",,Neutral,Fontbonne,"Winter Haven, FL",,,,"L,4-14",
"March 22, 2011 (Tuesday)",,Neutral,UW-Stevens Point,"Auburndale, FL",,,,"L,2-3",
"March 23, 2011 (Wednesday)",,Neutral,Hope,"Auburndale, FL",,,,"L,0-8",
"March 25, 2011 (Friday)",,Neutral,Benedictine,"Lake Myrtle, FL",,,,"W,8-3",
"March 25, 2011 (Friday)",,Neutral,Benedictine,"Lake Myrtle, FL",,,,"L,5-8",
"March 26, 2011 (Saturday)",,Neutral,St. Thomas,"Winter Haven, FL",,,,"L,3-14",
"March 26, 2011 (Saturday)",,Neutral,Dartmouth College,"Winter Haven, FL",,,,"L,3-5",
"March 27, 2011 (Sunday)",,Neutral,Chicago,"Lake Myrtle, FL",,,,"L,4-11",
"March 27, 2011 (Sunday)",,Neutral,Trinity,"Lake Myrtle, FL",,,,"W,14-13",
"April 2, 2011 (Saturday)",,Away,Knox,"Galesburg, IL",,,,"W,17-3",
"April 2, 2011 (Saturday)",,Away,Knox,"Galesburg, IL",,,,"W,21-3",
"April 9, 2011 (Saturday)",,Home,Knox,"Grinnell, IA",,,,"W,4-1",
"April 9, 2011 (Saturday)",,Home,Knox,"Grinnell, IA",,,,"W,9-1",
"April 11, 2011 (Monday)",,Away,Central,"Pella, IA",,,,"W,15-13",
"April 17, 2011 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,,"W,4-3",
"April 17, 2011 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,,"W,16-11",
"April 27, 2011 (Wednesday)",,Away,Augustana,"Rock Island, IL",,,,"L,6-7",
"April 30, 2011 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,,"W,8-5",
"April 30, 2011 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,,"W,12-10",
"May 1, 2011 (Sunday)",,Away,Coe,"Cedar Rapids, IA",,,,"L,0-10",
"May 1, 2011 (Sunday)",,Away,Coe,"Cedar Rapids, IA",,,,"L,2-6",
"May 3, 2011 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,,"L,2-14",
"May 3, 2011 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,,"W,13-11",
"May 7, 2011 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,,"W,18-1",
"May 7, 2011 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,,"L,8-9",
"May 8, 2011 (Sunday)",,Away,Illinois College,"Jacksonville, IL",,,,"W,12-0",
"May 8, 2011 (Sunday)",,Away,Illinois College,"Jacksonville, IL",,,,"W,8-5",
"May 13, 2011 (Friday)",,Neutral,Ripon,"Beloit, WI",,,Midwest Conference Tournament,"L,5-9",
"May 13, 2011 (Friday)",,Neutral,Monmouth,"Beloit, WI",,,Midwest Conference Tournament,"W,5-1",
"May 14, 2011 (Saturday)",,Away,Beloit,"Beloit, WI",,,Midwest Conference Tournament,"L,6-13",
