Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2018 (Saturday)",Noon,Away,Lawrence University,"Appleton, WI",,,"L,13-20",Box ScoreRecap
"September 8, 2018 (Saturday)",1:00 p.m.,Home,Trinity Bible College,"Grinnell, IA/Rosenbloom Field",,,"W,46-0",Box ScoreRecap
"September 22, 2018 (Saturday)",1:00 p.m.,Away,St. Norbert College,De Pere. WI,,,"L,0-91",Box ScoreRecap
"September 29, 2018 (Saturday)",1:00 p.m.,Home,Ripon College,"Grinnell, IA/Rosenbloom Field",,,"L,7-53",Box ScoreRecap
"October 6, 2018 (Saturday)",2:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,"L,0-55",Box ScoreRecap
"October 13, 2018 (Saturday)",1:00 p.m.,Home,Knox College,"Grinnell, IA/Rosenbloom Field",,,"L,7-28",Box ScoreRecap
"October 20, 2018 (Saturday)",Noon,Home,Lake Forest College,"Grinnell, IA/Rosenbloom Field",,,"L,0-24",Box ScoreRecap
"October 27, 2018 (Saturday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,"L,14-55",Box ScoreRecap
"November 3, 2018 (Saturday)",1:00 p.m.,Home,Cornell College,"Grinnell, IA/Rosenbloom Field",,,"L,13-23",Box ScoreRecap
"November 10, 2018 (Saturday)",1:00 p.m.,Away,Beloit College,"Beloit, WI",,,"W,41-31",Box ScoreRecap
