Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2011 (Thursday)",2 pm,Home,Kalamazoo,,,,"W,2-0",Box ScoreRecap
"September 4, 2011 (Sunday)",1 pm,Home,Dominican (Ill.),,,,"W,3-2",Box ScoreRecap
"September 7, 2011 (Wednesday)",4 pm,Away,Hope,,,,"W,4-0",Recap
"September 10, 2011 (Saturday)",2 pm,Home,Aurora,,,,"W,2-0",Box ScoreRecap
"September 11, 2011 (Sunday)",2 pm,Home,St. Thomas (Minn.),,,,"L,0-2",Box ScoreRecap
"September 17, 2011 (Saturday)",4 pm,Away,Ill. Wesleyan,,,,"L,0-1",Recap
"September 22, 2011 (Thursday)",7 pm,Away,DePauw,,,,"W,3-0",Box ScoreRecap
"September 27, 2011 (Tuesday)",4 pm,Home,Wheaton (Ill.),,,,"L,1-2",Recap
"October 1, 2011 (Saturday)",1:30 pm,Home,Emory,,,,"T,1-1",Box ScoreRecap
"October 4, 2011 (Tuesday)",4:30 pm,Home,Carthage,,,,"W,1-0",Recap
"October 9, 2011 (Sunday)",1:30 pm,Away,Carnegie Mellon,,,,"L,0-1",Box ScoreRecap
"October 14, 2011 (Friday)",6:30 pm,Away,Brandeis,,,,"T,1-1",Box ScoreRecap
"October 16, 2011 (Sunday)",1:30 pm,Away,New York U.,,,,"W,3-1",Recap
"October 22, 2011 (Saturday)",12 pm,Away,Millikin,,,,"W,4-0",Recap
"October 28, 2011 (Friday)",5:30 pm,Home,Case Western Reserve,,,,"L,0-1",Box ScoreRecap
"October 30, 2011 (Sunday)",1:30 pm,Home,Rochester (N.Y.),,,,"W,1-0",Recap
"November 5, 2011 (Saturday)",1:30 pm,Home,Washington (Mo.),,,,"L,0-1",Box ScoreRecap
