Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 12, 2006 (Sunday)",,Away,St. Norbert (Wis.),"Orlando, Fl.",,,"L,0-9",
"March 12, 2006 (Sunday)",,Away,Denison (Ohio),"Orlando, Fl.",,,"L,1-5",
"March 13, 2006 (Monday)",,Away,Wisconsin- Stout,"Orlando, Fl.",,,"L,2-7",
"March 13, 2006 (Monday)",,Away,Hamilton (N.Y.),"Orlando, Fl.",,,"L,5-10",
"March 15, 2006 (Wednesday)",,Away,William Patterson (N.J.),"Orlando, Fl.",,,"L,0-8",
"March 15, 2006 (Wednesday)",,Away,Messiah (Pa.),"Orlando, Fl.",,,"L,3-9",
"March 16, 2006 (Thursday)",,Away,Plattsburgh State (N.Y.),"Orlando, Fl.",,,"L,0-8",
"March 16, 2006 (Thursday)",,Away,Wisconsin- River Falls,"Orlando, Fl.",,,"L,0-20",
"March 17, 2006 (Friday)",,Away,Mass. College of Liberal Arts,"Orlando, Fl.",,,"W,4-2",
"March 17, 2006 (Friday)",,Away,Carthage (Wis.),"Orlando, Fl.",,,"L,0-8",
"March 29, 2006 (Wednesday)",,Away,St. Catherine,St. Paul,,,"L,0-8",
"April 1, 2006 (Saturday)",,Away,Carleton,Northfield,,,"W,5-3",
"April 4, 2006 (Tuesday)",,Home,Hamline,Macalester,,,"L,0-10",
"April 6, 2006 (Thursday)",,Away,Gustavus Adolphus,St. Peter,,,"L,1-7",
"April 6, 2006 (Thursday)",,Away,Gustavus Adolphus,St. Peter,,,"L,0-8",
"April 8, 2006 (Saturday)",,Away,Augsburg,Minneapolis,,,"L,5-8",
"April 8, 2006 (Saturday)",,Away,Augsburg,Minneapolis,,,"L,1-3",
"April 10, 2006 (Monday)",,Away,Northwestern (Minn.),St. Paul,,,"W,1-0",
"April 10, 2006 (Monday)",,Away,Northwestern (Minn.),St. Paul,,,"L,1-9",
"April 12, 2006 (Wednesday)",,Home,St. Benedict,Macalester,,,"L,1-7",
"April 12, 2006 (Wednesday)",,Home,St. Benedict,Macalester,,,"L,3-5",
"April 18, 2006 (Tuesday)",,Home,St. Olaf,Macalester,,,"L,1-16",
"April 18, 2006 (Tuesday)",,Home,St. Olaf,Macalester,,,"L,1-9",
"April 20, 2006 (Thursday)",,Home,Concordia- Moorhead,Macalester,,,"L,1-4",
"April 20, 2006 (Thursday)",,Home,Concordia- Moorhead,Macalester,,,"L,3-12",
"April 22, 2006 (Saturday)",,Away,St. Thomas,St. Paul,,,"L,0-8",
"April 22, 2006 (Saturday)",,Away,St. Thomas,St. Paul,,,"L,0-10",
"April 24, 2006 (Monday)",,Home,Viterbo (Wis.),Macalester,,,"L,0-10",
"April 24, 2006 (Monday)",,Home,Viterbo (Wis.),Macalester,,,"L,4-9",
"April 26, 2006 (Wednesday)",,Away,St. Mary's,Collegeville,,,"L,0-4",
"April 26, 2006 (Wednesday)",,Away,St. Mary's,Collegeville,,,"L,0-5",
"May 2, 2006 (Tuesday)",,Home,Bethel,Macalester,,,"L,2-8",
"May 2, 2006 (Tuesday)",,Home,Bethel,Macalester,,,"L,1-7",
