Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 17, 2019 (Sunday)",9:45 a.m. EDT EDT,Neutral,St. Joseph's (L.I.) College,,,,"25 The Spring Games Kissimmee & Clermont, Fla.","L,8-4",Box Score
"March 17, 2019 (Sunday)",4:15 p.m. ED,Neutral,Ramapo College,,,,"25 The Spring Games Kissimmee & Clermont, Fla.","L,5-1",Box Score
"March 18, 2019 (Monday)",2 p.m. EDT,Neutral,Ramapo College,,,,"25 The Spring Games Kissimmee & Clermont, Fla.","W,9-5",Box Score
"March 18, 2019 (Monday)",4:15 p.m. EDT,Neutral,SUNY-Cobleskill,,,,"25 The Spring Games Kissimmee & Clermont, Fla.","W,6-3",Box Score
"March 19, 2019 (Tuesday)",9:30 a.m. EDT,Neutral,Marian Univ.,,,,"25 The Spring Games Kissimmee & Clermont, Fla.","W,7-3",Box Score
"March 19, 2019 (Tuesday)",2 p.m. EDT,Neutral,UW-Superior,,,,"25 The Spring Games Kissimmee & Clermont, Fla.","W,6-1",Box Score
"March 21, 2019 (Thursday)",9:30 a.m. EDT,Neutral,Springfield College,,,,"25 The Spring Games Kissimmee & Clermont, Fla.","L,4-3",Box Score
"March 21, 2019 (Thursday)",2 p.m. EDT,Neutral,Bethel Univ.,,,,"25 The Spring Games Kissimmee & Clermont, Fla.","L,5-2",Box Score
"March 22, 2019 (Friday)",9:45 a.m. EDT,Neutral,Macalester College,,,,"25 The Spring Games Kissimmee & Clermont, Fla.","W,8-2",Box Score
"March 22, 2019 (Friday)",2 p.m. EDT,Neutral,St. Lawrence Univ.,,,,"25 The Spring Games Kissimmee & Clermont, Fla.","W,9-1",Box Score
"March 27, 2019 (Wednesday)",3 p.m.,Home,Carroll Univ.,,,,,"L,4-1",Box Score
"March 27, 2019 (Wednesday)",5 p.m.,Home,Carroll Univ.,,,,,"W,10-4",Box Score
"March 30, 2019 (Saturday)",12:30 p.m.,Away,Beloit College,,,,,"W,4-3",Box Score
"March 30, 2019 (Saturday)",2:30 p.m.,Away,Beloit College,,,,,"W,7-6",Box Score
"April 2, 2019 (Tuesday)",3 p.m.,Home,Ripon College,,,,,"L,2-0",Box Score
"April 2, 2019 (Tuesday)",5 p.m.,Home,Ripon College,,,,,"W,7-6",Box Score
"April 3, 2019 (Wednesday)",2 p.m.,Home,UW-Eau Claire,,,,,"L,4-2",Box Score
"April 3, 2019 (Wednesday)",4 p.m.,Home,UW-Eau Claire,,,,,"L,8-0",Box Score
"April 6, 2019 (Saturday)",1 p.m.,Away,Knox College,,,,,"W,12-1",Box Score
"April 6, 2019 (Saturday)",3 p.m.,Away,Knox College,,,,,"W,9-1",Box Score
"April 7, 2019 (Sunday)",Noon,Away,Illinois College,,,,,"W,5-1",Box Score
"April 7, 2019 (Sunday)",2 p.m.,Away,Illinois College,,,,,"L,4-1",Box Score
"April 13, 2019 (Saturday)",3 p.m.,Neutral,Grinnell College,,,,,"W,9-5",Box Score
"April 13, 2019 (Saturday)",5 p.m.,Neutral,Grinnell College,,,,,"L,8-5",Box Score
"April 14, 2019 (Sunday)",Noon,Away,Cornell College,,,,,"W,8-3",Box Score
"April 14, 2019 (Sunday)",2 p.m.,Away,Cornell College,,,,,"W,10-5",Box Score
"April 16, 2019 (Tuesday)",3 p.m.,Home,UW-Stevens Point,,,,,"L,9-1",Box Score
"April 16, 2019 (Tuesday)",5 p.m.,Home,UW-Stevens Point,,,,,"L,6-0",Box Score
"April 20, 2019 (Saturday)",12:30 p.m.,Away,Lake Forest College,,,,,"W,5-4",Box Score
"April 20, 2019 (Saturday)",2:30 p.m.,Away,Lake Forest College,,,,,"L,7-3",Box Score
"April 22, 2019 (Monday)",1 p.m.,Home,Lawrence Univ.,,,,,"L,6-3",Box Score
"April 22, 2019 (Monday)",3 p.m.,Home,Lawrence Univ.,,,,,"W,5-4",Box Score
"April 23, 2019 (Tuesday)",3 p.m.,Home,UW-Oshkosh,,,,,"L,1-0",Box Score
"April 23, 2019 (Tuesday)",5 p.m.,Home,UW-Oshkosh,,,,,"W,4-0",Box Score
"April 27, 2019 (Saturday)",Noon,Home,Monmouth College,,,,,"W,5-0",Box Score
"April 27, 2019 (Saturday)",2 p.m.,Home,Monmouth College,,,,,"W,9-3",Box Score
"May 3, 2019 (Friday)",10:30 a.m.,Neutral,Illinois College,,,,"25 Midwest Conference Tournament at Lake Forest College - Lake Forest, Ill.","W,6-0",Box Score
"May 3, 2019 (Friday)",3 p.m.,Away,Lake Forest College,,,,"25 Midwest Conference Tournament at Lake Forest College - Lake Forest, Ill.","L,9-4",Box Score
"May 4, 2019 (Saturday)",10 a.m.,Neutral,Grinnell College,,,,"25 Midwest Conference Tournament at Lake Forest College - Lake Forest, Ill.","W,8-6",Box Score
"May 4, 2019 (Saturday)",12:30 p.m.,Away,Lake Forest College,,,,"25 Midwest Conference Tournament at Lake Forest College - Lake Forest, Ill.","L,5-4",Box Score
