Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2019 (Friday)",5:00 pm,Home,Rockford University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,"W,5-0",Box ScoreRecap
"September 2, 2019 (Monday)",5:00 pm,Away,Central College,"Pella, IA",,,,"2 OTT,1-1",Box ScoreRecap
"September 6, 2019 (Friday)",4:00 pm,Away,Concordia University Chicago,"River Forest, IL",,,,"2 OTW,2-1",Box ScoreRecap
"September 8, 2019 (Sunday)",1:00 pm,Away,Buena Vista University,"Storm Lake, IA",,,,"W,4-1",Box ScoreRecap
"September 14, 2019 (Saturday)",12:00 pm,Home,Webster University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,"OTW,3-2",Box ScoreRecap
"September 17, 2019 (Tuesday)",4:30 pm,Home,University of Dubuque,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,"L,2-3",Box ScoreRecap
"September 21, 2019 (Saturday)",7:00 pm,Away,Greenville University,"Greenville, IL",,,,"W,4-1",Box ScoreRecap
"September 24, 2019 (Tuesday)",4:45 pm,Home,Principia College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,"W,6-0",Box ScoreRecap
"September 28, 2019 (Saturday)",11:00 am,Away,St. Norbert College,De Pere. WI,,,,"W,2-0",Box ScoreRecap
"September 29, 2019 (Sunday)",11:00 am,Away,Beloit College,"Beloit, WI",,,,"W,5-0",Box ScoreRecap
"October 2, 2019 (Wednesday)",7:00 pm,Away,Simpson College,"Indianola, IA",,,,"W,2-1",Box ScoreRecap
"October 5, 2019 (Saturday)",11:00 am,Home,Cornell College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,"L,0-3",Box ScoreRecap
"October 9, 2019 (Wednesday)",4:00 pm,Home,Knox College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,"L,0-1",Box ScoreRecap
"October 11, 2019 (Friday)",1:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,3-0",Box ScoreRecap
"October 19, 2019 (Saturday)",11:00 am,Home,Lake Forest College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,"W,4-1",Box ScoreRecap
"October 20, 2019 (Sunday)",11:00 am,Home,Lawrence University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,"W,6-1",Box ScoreRecap
"October 26, 2019 (Saturday)",11:00 am,Home,Grinnell College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,"W,2-1",Box ScoreRecap
"November 2, 2019 (Saturday)",9:00 am,Away,Ripon College,"Ingalls Field, Ripon, WI",,,,"L,3-4OT",Box ScoreRecap
"November 8, 2019 (Friday)",11:00 am,Neutral,Cornell College,"Galesburg HS, Galesburg, Ill.",,,Midwest Conference Championships,"W,1-0",Box ScoreRecapTournament Central
"November 9, 2019 (Saturday)",11:00 am,Away,Knox College,"Galesburg, IL",,,Midwest Conference Championships,"Won 3-2 on PKsT,0-0",Box ScoreRecapTournament Central
"November 16, 2019 (Saturday)",11:00 am,Away,University of St. Thomas,"St. Paul, MN",,,NCAA Championships,"L,0-1",Box ScoreRecapTournament Central
"November 17, 2019 (Sunday)",1:00 pm,Neutral,TBA - If Advanced,"St. Paul, Minn.",,,NCAA Championships,,WatchLive StatsTournament Central
