Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2011 (Saturday)",6 pm,Home,Beloit,,,,"W,44-25",Box ScoreRecap
"September 10, 2011 (Saturday)",1:30 pm,Away,Concordia (Ill.),,,,"L,10-28",Box ScoreRecap
"September 17, 2011 (Saturday)",6 pm,Home,Elmhurst,,,,"W,33-26",Box ScoreRecap
"September 24, 2011 (Saturday)",12 pm,Home,Wabash,,,,"L,7-49",Box ScoreRecap
"October 1, 2011 (Saturday)",1 pm,Away,Ohio Wesleyan,,,,"W,21-10",Box ScoreRecap
"October 8, 2011 (Saturday)",12 pm,Away,Denison,,,,"W,38-23",Box ScoreRecap
"October 22, 2011 (Saturday)",1 pm,Home,Kenyon,,,,"W,41-17",Box ScoreRecap
"October 29, 2011 (Saturday)",12 pm,Away,Case Western Reserve,,,,"L,0-6",Box ScoreRecap
"November 5, 2011 (Saturday)",12 pm,Home,Carnegie Mellon,,,,"L,13-28",Box ScoreRecap
"November 12, 2011 (Saturday)",12 pm,Away,Washington (Mo.),,,,"L,20-38",Box ScoreRecap
