Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 3, 2021 (Saturday)",6:00 PM,Away,North Central University (MN),"MINNEAPOLIS, MN",,,"W,3-0",Box ScoreRecap
"April 7, 2021 (Wednesday)",7:00 PM,Home,St. Catherine University,"St. Paul, MN (Home)/ Leonard Center",,,"L,0-3",Box ScoreRecap
"April 9, 2021 (Friday)",7:00 PM,Away,Hamline University,"St. Paul, MN",,,"L,0-3",Box ScoreRecap
