Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 18, 1971 (Saturday)",,Home,MacMurray College,"Lake Forest, IL",,,"L,2-7",
"September 24, 1971 (Friday)",,Home,Hope College,"Lake Forest, IL",,,"W,4-0",
"October 2, 1971 (Saturday)",,Away,Principia College,"St. Louis, MO",,,"W,3-2",
"October 6, 1971 (Wednesday)",,Away,Aurora University,"Aurora, IL",,,"L,2-3",
"October 9, 1971 (Saturday)",,Home,DePauw University,"Lake Forest, IL",,,"L,2-4",
"October 13, 1971 (Wednesday)",,Away,Rockford University,"Rockford, IL",,,"W,2-1",
"October 16, 1971 (Saturday)",,Away,Wabash College,"Crawfordsville, IN",,,"W,2-0",
"October 20, 1971 (Wednesday)",,Home,Wheaton College (Ill.),"Lake Forest, IL",,,"L,1-6",
"October 23, 1971 (Saturday)",,Away,Trinity International University (Ill.),"Deerfield, IL",,,"L,1-3",
"October 30, 1971 (Saturday)",,Away,Earlham College,"Richmond, IN",,,"L,4-5",
"November 3, 1971 (Wednesday)",,Away,Parkside,"Kenosha, WI",,,"L,2-3",
