Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 16, 1978 (Saturday)",,Away,Rockford University,"Rockford, IL",,,"L,0-4",
"September 23, 1978 (Saturday)",,Home,Trinity International University (Ill.),"Lake Forest, IL",,,"W,2-1",
"October 7, 1978 (Saturday)",,Away,Ripon College,"Ripon, WI",,,"W,4-2",
"October 11, 1978 (Wednesday)",,Home,Illinois Institute of Technology,"Lake Forest, IL",,,"W,1-0",
"October 12, 1978 (Thursday)",,Home,University of Chicago,"Lake Forest, IL",,,"L,1-2",
"October 14, 1978 (Saturday)",,Away,Beloit College,"Beloit, WI",,,"W,2-1",
"October 18, 1978 (Wednesday)",,Home,Parkside,"Lake Forest, IL",,,"T,1-1",
"October 21, 1978 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,"W,5-1",
"October 25, 1978 (Wednesday)",,Away,Northern Illinois University,"DeKalb, IL",,,"L,0-5",
"October 28, 1978 (Saturday)",,Home,Carleton College,"Lake Forest, IL",,,"T,1-1",
"November 1, 1978 (Wednesday)",,Away,Wheaton College (Ill.),"Wheaton, IL",,,"L,2-3",
