Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2002 (Saturday)",,Away,Gustavus Adolphus,"St. Peter, MN",,,"L,3-5",
"September 7, 2002 (Saturday)",,Away,Massachusetts Institute of Technology,Unknown,,,"L,0-4",
"September 14, 2002 (Saturday)",,Home,Bethel,"Grinnell, IA",,,"L,2-4",
"September 17, 2002 (Tuesday)",,Home,Central,"Grinnell, IA",,,"W,8-0",
"September 21, 2002 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,7-0",
"September 22, 2002 (Sunday)",,Away,Knox,"Galesburg, IL",,,"W,10-0",
"September 29, 2002 (Sunday)",,Away,Monmouth,"Monmouth, IL",,,"W,9-1",
"October 5, 2002 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,0-5",
"October 6, 2002 (Sunday)",,Home,Lawrence,"Grinnell, IA",,,"W,4-0",
"October 12, 2002 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,2-1",
"October 15, 2002 (Tuesday)",,Home,Aurora,"Grinnell, IA",,,"L,2-3",
"October 20, 2002 (Sunday)",,Home,Wartburg,"Grinnell, IA",,,"W,4-2",
"October 26, 2002 (Saturday)",,Away,Ripon,"Ripon, WI",,,"W,5-0",
"October 27, 2002 (Sunday)",,Away,Carroll,"Waukesha, WI",,,"L,1-4",
"November 2, 2002 (Saturday)",,Neutral,Illinois,"Monmouth, IL",,,"W,8-0",
"November 8, 2002 (Friday)",,Neutral,St. Norbert (MWC Tournament Semifinal),"Waukesha, WI",,,"L,1-2",
