Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Tempest, Annie",SR,5:11.71,Kip Janvrin Open,"Apr 22, 2010"
,"Horan, Olivia",SR,5:23.42,2010 ASICS Winthrop Invitational,"Mar 25, 2010"
,"Bisignano, Catherine",SR,5:24.11,Kip Janvrin Open,"Apr 22, 2010"
,"Graber, Sachi",SR,5:30.69,Central Open,"May 7, 2010"
,"Vautin, Jacqueline",,5:46.15,Central Open,"May 7, 2010"
,"Fleckenstein, Claire",,5:47.29,Central Open,"May 7, 2010"
,"Bierlein De La Rosa, Metzere",,5:47.39,Central Open,"May 7, 2010"
