Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2015 (Tuesday)",5 pm,Home,Marian (Wis.),,,,"L,1-3",Box Score
"September 4, 2015 (Friday)",5 pm,Home,Benedictine (Ill.),,,,"W,1-0",Box Score
"September 8, 2015 (Tuesday)",4 pm,Home,Lakeland,,,,"W,4-2",Box Score
"September 12, 2015 (Saturday)",2 pm,Away,Dubuque,"Dubuque, IA",,,"L,0-1",Box Score
"September 16, 2015 (Wednesday)",7 pm,Home,Wis.-Stevens Point,,,,"W,2-0",Box Score
"September 19, 2015 (Saturday)",7 pm,Home,Carroll (Wis.),,,,"L,0-1",
"September 22, 2015 (Tuesday)",7 pm,Away,Wis. Lutheran,"Milwaukee, WI",,,"W,3-1",Box Score
"September 26, 2015 (Saturday)",11 am,Away,Finlandia,"Hancock, MI",,,"W,2-0",
"September 28, 2015 (Monday)",7 pm,Away,Edgewood,"Madison, WI",,,"L,0-5",Box Score
"October 3, 2015 (Saturday)",11 am,Away,Illinois Col.,"Jacksonville, IL",,,"W,1-0",
"October 4, 2015 (Sunday)",11 am,Away,Knox,"Galesburg, IL",,,"L,0-1",
"October 7, 2015 (Wednesday)",6 pm,Away,St. Norbert,De Pere. WI,,,"L,1-6",
"October 10, 2015 (Saturday)",1 pm,Away,Beloit,"Beloit, WI",,,"L,0-3",
"October 17, 2015 (Saturday)",11 am,Home,Grinnell,,,,"W,2-1",Box Score
"October 18, 2015 (Sunday)",11 am,Home,Cornell College,,,,"W,1-0",
"October 22, 2015 (Thursday)",7 pm,Home,Ripon,,,,"W,5-0",
"October 25, 2015 (Sunday)",1 pm,Away,Lake Forest,"Lake Forest, IL",,,"L,0-4",Box Score
"October 31, 2015 (Saturday)",11 am,Home,Monmouth (Ill.),,,,"L,0-1",
