Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 20, 1915 (Monday)",,Neutral,Iowa Wesleyan,,,,"W,26-14",
"January 14, 1916 (Friday)",,Neutral,Des Moines College,,,,"L,22-24",
"January 21, 1916 (Friday)",,Away,Iowa State,"Ames, IA",,,"L,9-16",
"January 22, 1916 (Saturday)",,Neutral,Simpson,,,,"W,29-7",
"January 24, 1916 (Monday)",,Neutral,Carleton,,,,"L,13-15",
"January 25, 1916 (Tuesday)",,Away,Iowa,"Iowa City, IA",,,"L,16-25",
"February 11, 1916 (Friday)",,Home,Iowa State,"Grinnell, IA",,,"W,19-7",
"February 15, 1916 (Tuesday)",,Neutral,Simpson,,,,"W,15-13",
"February 16, 1916 (Wednesday)",,Neutral,Coe,,,,"L,15-17",
"February 19, 1916 (Saturday)",,Away,Drake,"Des Moines, IA",,,"W,24-13",
"February 26, 1916 (Saturday)",,Home,Iowa,"Grinnell, IA",,,"L,15-22",
"March 4, 1916 (Saturday)",,Home,Drake,"Grinnell, IA",,,"W,34-11",
