Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 17, 1977 (Saturday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"W,2-1(15-13, 7-15, 17-15)",
"September 17, 1977 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"W,2-0(15-9, 15-13)",
"September 20, 1977 (Tuesday)",,Away,Central,"Pella, IA",,,"L,1-3(1-15, 9-15, 15-10, 9-15)",
"September 23, 1977 (Friday)",,Neutral,Monmouth (Knox Invitational),"Galesburg, IL",,,"L,0-2(14-16, 13-15)",
"September 23, 1977 (Friday)",,Neutral,Cornell (Knox Invitational),"Galesburg, IL",,,"W,2-1(15-5, 7-15, 15-12)",
"September 24, 1977 (Saturday)",,Neutral,Coe (Knox Invitational),"Galesburg, IL",,,"W,2-0(15-12, 15-11)",
"September 24, 1977 (Saturday)",,Away,Knox (Knox Invitational),"Galesburg, IL",,,"W,2-1(15-11, 14-16, 15-10)",
"September 27, 1977 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,"W,3-1(15-9, 15-8, 12-15, 15-8)",
"October 1, 1977 (Saturday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"W,2-0(15-9, 15-8)",
"October 1, 1977 (Saturday)",,Neutral,Coe,"Mount Pleasant, IA",,,"L,0-2(11-15, 10-15)",
"October 4, 1977 (Tuesday)",,Neutral,Dubuque,"Mount Vernon, IA",,,"W,2-1(11-15, 15-7, 15-1)",
"October 4, 1977 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,2-0(16-14, 15-7)",
"October 8, 1977 (Saturday)",,Home,Mount Mercy,"Grinnell, IA",,,"W,2-0(15-10, 15-7)",
"October 8, 1977 (Saturday)",,Home,Luther,"Grinnell, IA",,,"W,2-0(15-10, 12-9)",
"October 8, 1977 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,2-0(15-10, 15-5)",
"October 15, 1977 (Saturday)",,Neutral,Kansas (Graceland Invitational),"Lamoni, IA",,,"L,0-2(6-15, 3-15)",
"October 15, 1977 (Saturday)",,Neutral,Northeast Missouri State (Graceland Invitational),"Lamoni, IA",,,"T,1-1(9-11, 15-8)",
"October 15, 1977 (Saturday)",,Neutral,University of North Dakota,"Lamoni, IA",,,"T,1-1(15-10, 15-17)",
"October 15, 1977 (Saturday)",,Away,Graceland (Graceland Invitational),"Lamoni, IA",,,"L,0-2(2-15, 1-15)",
"October 21, 1977 (Friday)",,Home,Central,"Grinnell, IA",,,"W,2-0(15-2, 15-13)",
"October 21, 1977 (Friday)",,Home,Northwestern (Iowa),"Grinnell, IA",,,"L,1-2(9-15, 9-7 11-13)",
"November 4, 1977 (Friday)",,Away,St. Ambrose (Iowa AIAW Championship Tournament),"Cedar Falls, IA",,,"L,0-2(5-15, 10-15)",
"November 4, 1977 (Friday)",,Away,Mount Mercy (Iowa AIAW Championship Tournament),"Cedar Falls, IA",,,"L,0-2(8-15, 15-12, 12-15)",
"November 5, 1977 (Saturday)",,Away,Coe (Iowa AIAW Championship Tournament),"Cedar Falls, IA",,,"L,1-2(15-5, 10-15, 3-15)",
"November 5, 1977 (Saturday)",,Away,Dubuque (Iowa AIAW Championship Tournament),"Cedar Falls, IA",,,"W,2-0(15-10, 15-12)",
