Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 29, 1952 (Saturday)",,Home,Central,"Grinnell, IA",,,"W,72-59",
"December 5, 1952 (Friday)",,Away,St. Olaf,"Northfield, MN",,,"W,75-70",
"December 6, 1952 (Saturday)",,Away,Carleton,"Northfield, MN",,,"L,53-69",
"December 9, 1952 (Tuesday)",,Away,Augustana (IL),"Rock Island, IL",,,"L,55-64",
"December 13, 1952 (Saturday)",,Away,North Central (IL),"Naperville, IL",,,"L,82-85(OT)",
"December 18, 1952 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"W,90-71",
"January 10, 1953 (Saturday)",,Home,South Dakota State,"Grinnell, IA",,,"W,72-65",
"January 13, 1953 (Tuesday)",,Away,Iowa State Teachers,"Cedar Falls, IA",,,"W,69-66",
"January 16, 1953 (Friday)",,Home,St. Olaf,"Grinnell, IA",,,"W,81-74",
"January 23, 1953 (Friday)",,Away,Wartburg,"Waverly, IA",,,"L,53-71",
"January 30, 1953 (Friday)",,Home,Coe,"Grinnell, IA",,,"W,77-72",
"February 3, 1953 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,79-92",
"February 7, 1953 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,101-82",
"February 13, 1953 (Friday)",,Home,Carleton,"Grinnell, IA",,,"W,90-75",
"February 20, 1953 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"L,66-69",
"February 21, 1953 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,72-60",
"February 27, 1953 (Friday)",,Away,Lawrence,"Appleton, WI",,,"L,75-76",
"February 28, 1953 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,84-96",
