Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 9, 2000 (Saturday)",1:00 PM,Home,Lawrence University,Macalester Stadium/ Macalester Stadium,,,"W,16-15",
"September 16, 2000 (Saturday)",,Home,Bethel,Macalester Stadium/ Macalester Stadium,,,"L,8-42",
"September 23, 2000 (Saturday)",1:00 PM,Away,Concordia College (Minn.),"Moorhead, MN",,,"L,14-24",
"September 30, 2000 (Saturday)",,Home,Carleton,Macalester Stadium/ Macalester Stadium,,,"L,14-27",
"October 7, 2000 (Saturday)",,Away,St. John's,Collegeville,,,"L,6-48",
"October 14, 2000 (Saturday)",,Home,Augsburg,Macalester Stadium/ Macalester Stadium,,,"L,17-20",
"October 21, 2000 (Saturday)",,Away,St. Thomas,St. Paul,,,"L,28-38",
"October 28, 2000 (Saturday)",,Away,St. Olaf,Northfield,,,"L,10-34",
"November 3, 2000 (Friday)",,Neutral,Hamline,"Metrodome (Minneapolis, Minn.)",,,"L,28-35",
"November 11, 2000 (Saturday)",,Home,Gustavus Adolphus,Macalester Stadium/ Macalester Stadium,,,"L,27-38",
