Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 16, 2009 (Monday)",,Neutral,Chapman University,"Anaheim, CA",,,"L,1-8",
"March 16, 2009 (Monday)",,Neutral,Doane,"Anaheim, CA",,,"L,1-8",
"March 17, 2009 (Tuesday)",,Neutral,Tufts,"Anaheim, CA",,,"L,2-10",
"March 17, 2009 (Tuesday)",,Neutral,University of Puget Sound,"Anaheim, CA",,,"L,0-8",
"March 19, 2009 (Thursday)",,Neutral,Azusa Pacific University (Calif.),"Anaheim, CA",,,"L,0-6",
"March 19, 2009 (Thursday)",,Neutral,Holy Names University (Calif.),"Anaheim, CA",,,"L,2-14",
"March 20, 2009 (Friday)",,Neutral,La Sierra University,"Anaheim, CA",,,"W,14-5",
"March 20, 2009 (Friday)",,Neutral,Hamilton,"Anaheim, CA",,,"W,3-1",
"March 28, 2009 (Saturday)",,Away,Augustana (IL),"Moline, IL",,,"W,4-3",
"March 28, 2009 (Saturday)",,Neutral,UW-River Falls,"Moline, IL",,,"L,1-9",
"April 1, 2009 (Wednesday)",,Away,Buena Vista,"Storm Lake, IA",,,"L,2-10",
"April 1, 2009 (Wednesday)",,Away,Buena Vista,"Storm Lake, IA",,,"L,6-9",
"April 2, 2009 (Thursday)",,Home,Luther,"Grinnell, IA",,,"L,0-26",
"April 2, 2009 (Thursday)",,Home,Luther,"Grinnell, IA",,,"L,0-18",
"April 8, 2009 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,9-10(8 innings)",
"April 8, 2009 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,1-9",
"April 10, 2009 (Friday)",,Away,Knox,"Galesburg, IL",,,"W,2-1",
"April 10, 2009 (Friday)",,Away,Knox,"Galesburg, IL",,,"W,11-2",
"April 11, 2009 (Saturday)",,Neutral,Illinois College,"Galesburg, IL",,,"W,8-0",
"April 11, 2009 (Saturday)",,Neutral,Illinois College,"Galesburg, IL",,,"W,6-4",
"April 18, 2009 (Saturday)",,Neutral,Beloit,"Janesville, WI",,,"W,5-2",
"April 18, 2009 (Saturday)",,Neutral,Lawrence,"Janesville, WI",,,"W,10-7",
"April 18, 2009 (Saturday)",,Neutral,Carroll,"Janesville, WI",,,"L,2-7",
"April 19, 2009 (Sunday)",,Neutral,St. Norbert,"Janesville, WI",,,"L,1-4",
"April 19, 2009 (Sunday)",,Neutral,Ripon,"Janesville, WI",,,"L,1-9",
"April 23, 2009 (Thursday)",,Home,Wartburg,"Grinnell, IA",,,"L,1-5",
"April 23, 2009 (Thursday)",,Home,Wartburg,"Grinnell, IA",,,"L,0-13",
"April 25, 2009 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,4-11(8 innings)",
"April 25, 2009 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,3-11",
"April 28, 2009 (Tuesday)",,Home,Monmouth,"Grinnell, IA",,,"L,0-4",
"April 28, 2009 (Tuesday)",,Home,Monmouth,"Grinnell, IA",,,"L,0-7",
