Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 16, 1989 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,1-8",
"September 17, 1989 (Sunday)",,Away,Lake Forest,"Lake Forest, IL",,,"W,5-4",
"September 20, 1989 (Wednesday)",,Away,Simpson,"Indianola, IA",,,"W,7-2",
"September 22, 1989 (Friday)",,Home,Illinois College,"Grinnell, IA",,,"W,8-1",
"September 23, 1989 (Saturday)",,Home,Grand View,"Grinnell, IA",,,"W,9-0",
"September 23, 1989 (Saturday)",,Home,Dubuque,"Grinnell, IA",,,"W,9-0",
"September 27, 1989 (Wednesday)",,Home,Central,"Grinnell, IA",,,"L,3-6",
"September 30, 1989 (Saturday)",,Home,Loras,"Grinnell, IA",,,"W,7-2",
"September 30, 1989 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"L,3-6",
"October 4, 1989 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,9-0",
"October 7, 1989 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,7-2",
"October 7, 1989 (Saturday)",,Neutral,Monmouth,"Galesburg, IL",,,"W,9-0",
"October 10, 1989 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"W,5-4",
"October 14, 1989 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"W,9-0",
"October 20, 1989 (Friday)",,Neutral,MWC Tournament,"Madison, WI",,,6th/10 Teams,
