Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 25, 1977 (Friday)",,Neutral,North Central (IL),"Oskaloosa, IA",,,"L,57-76",
"November 26, 1977 (Saturday)",,Away,William Penn,"Oskaloosa, IA",,,"L,63-83",
"November 29, 1977 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,"W,78-73",
"December 2, 1977 (Friday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,59-92",
"December 3, 1977 (Saturday)",,Away,Chicago,"Chicago, IL",,,"L,62-83",
"December 6, 1977 (Tuesday)",,Home,Central,"Grinnell, IA",,,"L,56-77",
"December 9, 1977 (Friday)",,Home,Carleton,"Grinnell, IA",,,"L,66-73(OT)",
"December 10, 1977 (Saturday)",,Away,Upper Iowa,"Fayette, IA",,,"L,75-95",
"January 17, 1978 (Tuesday)",,Home,Marycrest,"Grinnell, IA",,,"L,74-95",
"January 20, 1978 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,75-103",
"January 21, 1978 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,82-114",
"January 24, 1978 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"L,88-101",
"January 27, 1978 (Friday)",,Home,Cornell,"Grinnell, IA",,,"L,81-105",
"January 31, 1978 (Tuesday)",,Away,William Penn,"Oskaloosa, IA",,,"L,74-95",
"February 3, 1978 (Friday)",,Away,Carleton,"Northfield, MN",,,"W,65-63(OT)",
"February 8, 1978 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,82-95",
"February 10, 1978 (Friday)",,Home,Knox,"Grinnell, IA",,,"L,67-72",
"February 11, 1978 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,84-91",
"February 14, 1978 (Tuesday)",,Home,Wartburg,"Grinnell, IA",,,"L,76-100",
"February 17, 1978 (Friday)",,Away,Cornell,"Mount Vernon, IA",,,"W,72-66(OT)",
"February 18, 1978 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"L,66-96",
"February 21, 1978 (Tuesday)",,Home,William Penn,"Grinnell, IA",,,"L,69-80",
