Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2023 (Saturday)",6:00 PM,Home,University of Minnesota Morris,"St. Paul, MN (Home)/ Macalester Stadium",,,"W,44-30",Box ScoreRecapGame Program
"September 9, 2023 (Saturday)",1:00 PM,Away,Martin Luther College,"New Ulm, MN",,,"W,56-27",Box ScoreRecap
"September 23, 2023 (Saturday)",1:00 PM,Away,St. Olaf College,"Northfield, MN",,,"L,13-38",Box ScoreRecap
"September 30, 2023 (Saturday)",1:00 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,17-23",Box ScoreRecapGame Program
"October 7, 2023 (Saturday)",7:00 PM,Home,Bethel University,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,14-49",Box ScoreRecapGame Program
"October 14, 2023 (Saturday)",1:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,"L,18-55",Box ScoreRecap
"October 21, 2023 (Saturday)",1:00 PM,Away,Concordia College (Minn.),"Moorhead, Minn.",,,"L,8-49",Box ScoreRecap
"October 28, 2023 (Saturday)",1:00 PM,Away,Hamline University,"St. Paul, MN",,,"L,27-38",Box ScoreRecap
"November 4, 2023 (Saturday)",1:00 PM,Home,Augsburg University,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,34-42",Box ScoreRecap
"November 11, 2023 (Saturday)",1:00 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/ Macalester Stadium",,,"W,40-20",Box ScoreRecapGame Program
