Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 20, 1998 (Friday)",,Home,Central,"Grinnell, IA",,,"L,45-84",
"November 21, 1998 (Saturday)",,Home,Macalester,"Grinnell, IA",,,"L,49-83",
"November 24, 1998 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,45-74",
"November 28, 1998 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,63-82",
"December 2, 1998 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"L,71-77",
"December 5, 1998 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"L,42-53",
"December 10, 1998 (Thursday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"L,60-104",
"December 15, 1998 (Tuesday)",,Away,Simpson,"Indianola, IA",,,"L,40-99",
"January 8, 1999 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"L,49-72",
"January 9, 1999 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,43-58",
"January 15, 1999 (Friday)",,Away,Beloit,"Beloit, WI",,,"L,39-90",
"January 16, 1999 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,43-77",
"January 22, 1999 (Friday)",,Home,St. Norbert,"Grinnell, IA",,,"L,48-71",
"January 23, 1999 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"L,58-79",
"January 29, 1999 (Friday)",,Away,St. Norbert,"De Pere, WI",,,"L,39-70",
"January 30, 1999 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,53-72",
"February 5, 1999 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,43-77",
"February 10, 1999 (Wednesday)",,Home,Monmouth,"Grinnell, IA",,,"L,60-76",
"February 13, 1999 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,44-84",
"February 17, 1999 (Wednesday)",,Away,Knox,"Galesburg, IL",,,"L,55-67",
"February 20, 1999 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,56-91",
