Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2012 (Saturday)",3 p.m.,Home,Bethany Lutheran,"RIPON, Wis./Prairie Field",,,"W,3-1",Box Score
"September 2, 2012 (Sunday)",3:30 p.m.,Away,Lakeland College,"Sheboygan, Wis.",,,"L,2-3(OT)",Box Score
"September 5, 2012 (Wednesday)",4:30 p.m.,Home,Wisconsin Lutheran,"RIPON, Wis./Prairie Field",,,"W,1-0",Box Score
"September 7, 2012 (Friday)",7:30 p.m.,Away,Edgewood College,"Madison, Wis.",,,"L,0-1",Box Score
"September 12, 2012 (Wednesday)",4:30 p.m.,Home,MSOE,"RIPON, Wis./Prairie Field",,,"L,0-2",Box Score
"September 15, 2012 (Saturday)",1:30 p.m.,Home,Knox College,"RIPON, Wis./Prairie Field",,,"W,2-1",Box Score
"September 16, 2012 (Sunday)",1:30 p.m.,Home,Monmouth College,"RIPON, Wis./Prairie Field",,,"T,0-0(2 OT)",
"September 22, 2012 (Saturday)",1:30 p.m.,Home,Carroll University,"RIPON, Wis./Prairie Field",,,"L,0-6",Box Score
"September 29, 2012 (Saturday)",3:30 p.m.,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,1-3",Box Score
"September 30, 2012 (Sunday)",3 p.m.,Away,Beloit College,"Beloit, Wis.",,,"L,0-2",Box Score
"October 6, 2012 (Saturday)",1:30 p.m.,Away,Illinois College,"Jacksonville, Ill.",,,"L,0-1",Box Score
"October 9, 2012 (Tuesday)",3:30 p.m.,Home,Lawrence University,"RIPON, Wis./Prairie Field",,,"W,1-0(OT)",Box Score
"October 17, 2012 (Wednesday)",11:30 a.m.,Away,Concordia University-Chicago,"Chicago, Ill.",,,"W,3-0",Box Score
"October 18, 2012 (Thursday)",3 p.m.,Home,UW-Whitewater,"RIPON, Wis./Prairie Field",,,"L,0-5",Box Score
"October 20, 2012 (Saturday)",1:30 p.m.,Away,UW-Superior,"Superior, Wis.",,,"L,0-3",Box Score
"October 24, 2012 (Wednesday)",7:30 p.m.,Away,St. Norbert College,"DePere, Wis.",,,"L,0-1(OT)",Box Score
"October 27, 2012 (Saturday)",1:30 p.m.,Away,Cornell College,"Mount Vernon, Iowa",,,"W,3-2(2OT)",Box Score
"October 28, 2012 (Sunday)",1:30 p.m.,Away,Grinnell College,"Grinnell, IA",,,"L,1-2",Box Score
