Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 2008 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,26-25",
"September 13, 2008 (Saturday)",,Away,St. Norbert,"De Pere, WI",,,"L,7-55",
"September 20, 2008 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"L,12-31",
"September 27, 2008 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,32-16",
"October 4, 2008 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,0-69",
"October 11, 2008 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,21-14",
"October 18, 2008 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,16-24",
"October 25, 2008 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,14-41",
"November 1, 2008 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,7-50",
"November 8, 2008 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"L,12-34",
