Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Fadden, Lucas",FR-1,10.65,Midwest Conference Outdoor Championships,"May 12, 2023",1.1
,"Hiser, Alexander",JR-3,11.13,D3 Challenge,"Mar 25, 2023",1.2
,"Walcher, Kyler",JR-3,11.38,Midwest Conference Outdoor Championships,"May 12, 2023",1.1
,"Novelle, Jack",FR-1,12.09,2023 Kip Janvrin Open,"Apr 27, 2023",1.1
