Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 27, 2021 (Friday)",7 PM,Away,Marian University,"Fond du Lac, Wis.",,,,History
"September 1, 2021 (Wednesday)",4:30 PM,Home,Carroll University,"Beloit, Wis./Strong Complex Soccer Field",,,"W,2-1",Box ScoreRecapGallery
"September 4, 2021 (Saturday)",11 AM,Home,Maranatha Baptist  University,"Beloit, Wis./Strong Complex Soccer Field",,,Cancelled,
"September 5, 2021 (Sunday)",3 PM,Home,Concordia University (Wis.),"Beloit, Wis./Strong Complex Soccer Field",,,"W,2-1",Box ScoreRecap
"September 8, 2021 (Wednesday)",7 PM,Away,Wisconsin Lutheran College,"Milwaukee, Wis.",,,"L,1-2",Box ScoreRecap
"September 10, 2021 (Friday)",7 PM,Away,Lakeland University,"Plymouth, Wis.",,,"T,0-02OT",Box ScoreRecap
"September 12, 2021 (Sunday)",1 PM,Home,Albion College,"Beloit, Wis./Strong Complex Soccer Field",,,Cancelled,
"September 15, 2021 (Wednesday)",4:30 PM,Home,Rockford University,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-4",Box ScoreRecap
"September 19, 2021 (Sunday)",3:30 PM,Home,Illinois Institute of Technology,"Beloit, Wis./Strong Complex Soccer Field",,,"L,1-2",Box ScoreRecap
"September 25, 2021 (Saturday)",1:30 PM,Home,Ripon College,"Beloit, Wis./Strong Complex Soccer Field",,,"W,2-0",Box ScoreRecap
"October 2, 2021 (Saturday)",1:30 PM,Away,Knox College,"Galesburg, Ill.",,,"L,0-4",Box ScoreRecap
"October 6, 2021 (Wednesday)",4:30 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,1-4",Box ScoreRecap
"October 9, 2021 (Saturday)",1:30 PM,Home,Grinnell College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,3-5",Box ScoreRecap
"October 12, 2021 (Tuesday)",4 PM,Home,University of Wisconsin-Whitewater,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-2",Box ScoreRecap
"October 16, 2021 (Saturday)",4 PM,Home,Illinois College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-3",Box ScoreRecap
"October 23, 2021 (Saturday)",1:30 PM,Away,Monmouth College,"Monmouth, Ill.",,,"W,3-0",Box ScoreRecap
"October 27, 2021 (Wednesday)",4:30 PM,Away,Lawrence University,"Appleton, Wis.",,,"L,2-3",Box ScoreRecap
"October 30, 2021 (Saturday)",1:30 PM,Home,Cornell College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-1OT",Box ScoreRecap
