Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 10, 1983 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"W,2-1",
"September 13, 1983 (Tuesday)",,Away,Northeast Missouri State,Northeast Missouri State,,,"L,0-1",
"September 17, 1983 (Saturday)",,Away,Wisconsin-Platteville,Wisconsin-Platteville,,,"T,0-0",
"September 21, 1983 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,1-0",
"September 25, 1983 (Sunday)",,Away,Chicago,"Chicago, IL",,,"T,0-0",
"September 29, 1983 (Thursday)",,Home,Colorado College,"Grinnell, IA",,,"L,1-4",
"October 1, 1983 (Saturday)",,Home,Washington-St. Louis,"Grinnell, IA",,,"L,0-2",
"October 5, 1983 (Wednesday)",,Away,Augustana,Augustana,,,"W,2-0",
"October 8, 1983 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,3-0",
"October 11, 1983 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"W,4-2",
"October 15, 1983 (Saturday)",,Home,MacMurray,"Grinnell, IA",,,"L,2-3",
"October 17, 1983 (Monday)",,Away,Trinity (CT),"Hartford, CT",,,"W,2-1",
"October 20, 1983 (Thursday)",,Away,Brandeis,"Waltham, MA",,,"L,0-3",
"October 25, 1983 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"W,3-2",
"October 29, 1983 (Saturday)",,Away,Lake Forest (MWC Tournament Championship),"Lake Forest, IL",,,"L,0-2",
