Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2017 (Friday)",7:30 PM,Home,Claremont-Mudd-Scripps Colleges,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-1",Box ScoreRecap
"September 3, 2017 (Sunday)",1:00 PM,Home,St. Norbert College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"L,0-1",Box ScoreRecap
"September 8, 2017 (Friday)",4:00 PM,Away,University of Wisconsin-Superior,"Superior, WI",,,,"L,1-2",Box ScoreRecap
"September 10, 2017 (Sunday)",1:00 PM,Home,University of Wisconsin-Whitewater,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-1",Box ScoreRecap
"September 13, 2017 (Wednesday)",7:30 PM,Home,Hamline University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,1-0",Box ScoreRecap
"September 15, 2017 (Friday)",7:30 PM,Away,University of Dubuque,"Dubuque, IA",,,,"T,0-02OT",Box ScoreRecap
"September 17, 2017 (Sunday)",3:00 PM,Away,Wartburg College,"Waverly, IA",,,,"W,1-0",Box ScoreRecap
"September 22, 2017 (Friday)",7:30 PM,Home,Carleton College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-1OT",Box ScoreRecap
"September 26, 2017 (Tuesday)",4:00 PM,Away,Concordia College (Minn.),"Moorhead, MN",,,,"W,3-1",Box ScoreRecap
"September 30, 2017 (Saturday)",1:00 PM,Home,University of St. Thomas,"St. Paul, MN (Home)/ Macalester Stadium",,,,"L,0-12OT",Box ScoreRecap
"October 7, 2017 (Saturday)",1:00 PM,Away,St. Olaf College,"Northfield, MN",,,,"W,2-0",Box ScoreRecap
"October 11, 2017 (Wednesday)",7:30 PM,Home,Augsburg College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,3-0",Box ScoreRecap
"October 14, 2017 (Saturday)",1:00 PM,Away,Bethel University,"St. Paul, MN",,,,"W,4-0",Box ScoreRecap
"October 15, 2017 (Sunday)",3:00 PM,Home,Luther College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"T,0-02OT",Box ScoreRecap
"October 20, 2017 (Friday)",7:00 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"W,2-0",Box ScoreRecap
"October 24, 2017 (Tuesday)",7:30 PM,Home,Saint John's University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"L,1-2",Box ScoreRecap
"October 28, 2017 (Saturday)",1:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,0-2",Box ScoreRecap
"October 31, 2017 (Tuesday)",2:00 PM,Home,Carleton College,"St. Paul, MN (Home)/ Macalester Stadium",,,MIAC Playoffs,"W,1-0",Box ScoreRecap
"November 1, 2017 (Wednesday)",2:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,MIAC Playoffs,"W,1-0",Box ScoreRecap
"November 4, 2017 (Saturday)",1:00 PM,Away,University of St. Thomas,"St. Paul, MN",,,MIAC Playoffs,"L,2-5",Box ScoreRecap
