Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 8, 1993 (Wednesday)",,Away,Beloit College,"Beloit, WI",,,"L,1-3",
"September 11, 1993 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,"L,0-3",
"September 15, 1993 (Wednesday)",,Home,Carroll University,"Lake Forest, IL",,,"W,9-0",
"September 18, 1993 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,"W,2-0",
"September 21, 1993 (Tuesday)",,Home,Beloit College,"Lake Forest, IL",,,"W,3-0",
"September 25, 1993 (Saturday)",,Home,Saint Mary's University (Minn.),"Lake Forest, IL",,,"L,0-7",
"September 28, 1993 (Tuesday)",,Away,Wheaton College (Ill.),"Wheaton, IL",,,"L,1-3",
"October 2, 1993 (Saturday)",,Home,Ripon College,"Lake Forest, IL",,,"W,2-0",
"October 6, 1993 (Wednesday)",,Away,Carroll University,"Waukesha, WI",,,"W,5-0",
"October 9, 1993 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,"W,5-1",
"October 12, 1993 (Tuesday)",,Away,University of Chicago,"Chicago, IL",,,"L,0-3",
"October 21, 1993 (Thursday)",,Away,St. Norbert College,De Pere. WI,,,"L,1-3",
"October 23, 1993 (Saturday)",,Home,St. Olaf College,"Lake Forest, IL",,,"T,0-0(2OT)",
"October 27, 1993 (Wednesday)",,Away,Ripon College,"Ripon, WI",,,"L,0-1",
