Unnamed: 0,Time,Athletes,Meet,Meet Date
,43.88,"Boucher, Singh, Warnock, Fulgoni",Midwest Conference Championships,"May 11, 2012"
,43.96,,Dick Young Classic,"Apr 21, 2012"
,45.66,"Warnock, Singh, Garwood, Edwards",ERAU Spike's Classic - College/Open,"Mar 23, 2012"
,45.67,,Loras Open,"Apr 28, 2012"
