Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2012 (Friday)",,Home,Concordia University Chicago,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-2",
"September 8, 2012 (Saturday)",,Away,Eureka College,"Eureka, Ill.",,,"W,5-3",
"September 9, 2012 (Sunday)",,Away,Edgewood College,"Madison, Wis.",,,"L,0-8",
"September 13, 2012 (Thursday)",,Home,Lakeland College,"Beloit, Wis./Strong Complex Soccer Field",,,"W,7-1",
"September 17, 2012 (Monday)",,Away,Maranatha Baptist  University,"Watertown, Wis.",,,"W,3-1",
"September 19, 2012 (Wednesday)",,Home,Wisconsin Lutheran College,"Beloit, Wis./Strong Complex Soccer Field",,,"T,0-0OT2",
"September 22, 2012 (Saturday)",,Away,Cornell College,"Mount Vernon, Iowa",,,"W,2-1",
"September 26, 2012 (Wednesday)",,Home,Lake Forest College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-3",
"September 29, 2012 (Saturday)",,Home,St. Norbert College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-4",
"September 30, 2012 (Sunday)",,Home,Ripon College,"Ripon, Wis./Strong Complex Soccer Field",,,"W,2-0",
"October 3, 2012 (Wednesday)",,Home,Alverno College,"Beloit, Wis./Strong Complex Soccer Field",,,"W,4-0",
"October 6, 2012 (Saturday)",,Home,Grinnell College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,2-4",
"October 10, 2012 (Wednesday)",,Away,Carroll University,"Waukesha, Wis.",,,"L,0-6",
"October 20, 2012 (Saturday)",,Away,Illinois College,"Jacksonville, Ill.",,,"L,2-3",
"October 21, 2012 (Sunday)",,Away,Knox College,"Galesburg, Ill.",,,"W,3-2",
"October 24, 2012 (Wednesday)",,Home,Monmouth College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,1-3",
"October 27, 2012 (Saturday)",,Home,Lawrence University,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-3",
