Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Silvia, Colton",SO-2,50.97,16 Midwest Conference Championships,"May 13, 2016"
,"Braun, Jonathan",JR-3,54.28,Embry-Riddle Spike's Classic - Collegiate,"Apr 1, 2016"
,"Hardman, Ed",JR-3,55.09,Embry-Riddle Spike's Classic - Collegiate,"Apr 1, 2016"
,"Bolster, Henry",FR-1,57.09,2016 Kip Janvrin Open,"Apr 28, 2016"
