Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 24, 2024 (Saturday)",1:00 PM,Neutral,Hope College,"Edwardsville, Ill. / Plummer Family Park",,,Fontbonne University Tournament,"L,4-5",Box ScoreRecap2024 Fontbonne Tournament Schedule
"February 24, 2024 (Saturday)",3:00 PM,Neutral,University of Chicago,"Edwardsville, Ill. / Plummer Family Park",,,Fontbonne University Tournament,"L,1-9",Box ScoreRecap
"February 25, 2024 (Sunday)",11:00 AM,Neutral,Webster University,"Edwardsville, Ill. / Plummer Family Park",,,Fontbonne University Tournament,"L,0-4",Box ScoreRecap
"February 25, 2024 (Sunday)",1:00 PM,Neutral,Belhaven University (Miss.),"Edwardsville, Ill. / Plummer Family Park",,,Fontbonne University Tournament,"L,3-8",Box ScoreRecap
"March 3, 2024 (Sunday)",10:15 AM,Neutral,Ursinus College,"Kissimmee, Flor. / The Fortune Road Athletic Complex",,,The Spring Games,"W,8-1",Box ScoreRecap
"March 3, 2024 (Sunday)",12:30 PM,Neutral,University of Dubuque,"Kissimmee, Flor. / The Fortune Road Athletic Complex",,,The Spring Games,Cancelled due to weather,Recap
"March 4, 2024 (Monday)",10:00 AM,Neutral,Carlow University (Pa.),"Kissimmee, Flor. / The Fortune Road Athletic Complex",,,The Spring Games,"W,9-0",Box ScoreRecap
"March 4, 2024 (Monday)",12:30 PM,Neutral,Aurora University,"Kissimmee, Flor. / The Fortune Road Athletic Complex",,,The Spring Games,"L,2-11",Box ScoreRecap
"March 5, 2024 (Tuesday)",4:15 PM,Neutral,Marietta College,"Clermont, Flor. / Legends Way Ballfields",,,The Spring Games,"W,10-1",Box ScoreRecap
"March 5, 2024 (Tuesday)",6:15 PM,Neutral,Benedictine University,"Clermont, Flor. / Legends Way Ballfields",,,The Spring Games,"L,3-7",Box ScoreRecap
"March 7, 2024 (Thursday)",1:45 PM,Neutral,Marian University,"Kissimmee, Flor. / The Fortune Road Athletic Complex",,,The Spring Games,"L,1-2",Box ScoreRecap
"March 7, 2024 (Thursday)",4:15 PM,Neutral,Aurora University,"Kissimmee, Flor. / The Fortune Road Athletic Complex",,,The Spring Games,"L,1-9",Box ScoreRecap
"March 8, 2024 (Friday)",10:00 AM,Neutral,Regis College,"Kissimmee, Flor. / The Fortune Road Athletic Complex",,,The Spring Games,"W,6-1",Box ScoreRecap
"March 8, 2024 (Friday)",12:15 PM,Neutral,North Central College,"Kissimmee, Flor. / The Fortune Road Athletic Complex",,,The Spring Games,"L,2-8",Box ScoreRecap
"March 23, 2024 (Saturday)",1:00 PM,Away,Fontbonne University,"St. Louis, MO. / ABC Ballpark",,,,"W,7-2",Box ScoreRecap
