Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 3, 2022 (Saturday)",1:30 pm,Neutral,Gustavus Adolphus College,"St. Norbert, Ill",,,St. Norbert Soccer Festival,"L,0-1",Box ScoreRecap
"September 4, 2022 (Sunday)",11 am,Neutral,Luther College,"De Pere, Wis.",,,St. Norbert Soccer Festival,"L,0-3",Box ScoreRecap
"September 7, 2022 (Wednesday)",7 pm,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,1-3",Box ScoreRecap
"September 10, 2022 (Saturday)",3:30 pm,Home,Elmhurst University,"Lake Forest, IL/Farwell Field",,,,"L,0-1",Box ScoreRecapProgram
"September 12, 2022 (Monday)",4:30 pm,Home,Concordia University Chicago,"Lake Forest, IL/Mohr Field",,,,"W,3-0",Box ScoreRecapProgram
"September 14, 2022 (Wednesday)",7 pm,Away,North Central College,"Naperville, IL",,,,"L,0-1",Box ScoreRecap
"September 18, 2022 (Sunday)",1 pm,Home,Kalamazoo College,"Lake Forest, IL/Farwell Field",,,,"T,2-2",Box ScoreRecapProgram
"September 20, 2022 (Tuesday)",7 pm,Away,North Park University,"Chicago, IL",,,,"L,0-5",Box ScoreRecap
"September 24, 2022 (Saturday)",1 pm,Away,Lawrence University,"Appleton, WI",,,,"W,2-1",Box ScoreRecap
"September 27, 2022 (Tuesday)",4:30 pm,Home,Ripon College,"Lake Forest, IL/Mohr Field",,,,"T,0-0",Box ScoreRecapProgram
"October 1, 2022 (Saturday)",11 am,Home,Monmouth College,"Lake Forest, IL/Farwell Field",,,Parents Day,"W,3-1",Box ScoreRecapProgram
"October 4, 2022 (Tuesday)",4:30 pm,Away,Beloit College,"Beloit, WI",,,,"L,1-2",Box ScoreRecap
"October 8, 2022 (Saturday)",11 am,Away,Illinois College,"Jacksonville, IL",,,,"W,2-1",Box ScoreRecap
"October 12, 2022 (Wednesday)",7 pm,Away,Carthage College,"Kenosha, WI",,,,"L,0-5",Box ScoreRecap
"October 15, 2022 (Saturday)",11 am,Home,Cornell College,"Lake Forest, IL/Mohr Field",,,Senior Day,"T,0-0",Box ScoreRecapProgramGallery
"October 22, 2022 (Saturday)",11 am,Home,Knox College,"Lake Forest, IL/Mohr Field",,,,"W,1-0",Box ScoreRecapProgramGallery
"October 29, 2022 (Saturday)",11 am,Away,Grinnell College,"Grinnell, IA",,,,"W,2-0",Box ScoreRecap
"November 4, 2022 (Friday)",11 am,Home,Knox College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,4-3(2OT)",Box ScoreRecapProgramGallery
"November 5, 2022 (Saturday)",2 pm,Home,Grinnell College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,2-1",Box ScoreRecapProgramGallery
"November 12, 2022 (Saturday)",8 pm,Neutral,St. Olaf College,"Naperville, Ill.",,,NCAA Division III Tournament,"L,1-8",Box ScoreRecapPreview
