Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 3, 2018 (Saturday)",9:00 AM (EST),Neutral,Elms College,"Fort Myers, Fla.",,,Gene Cusic Collegiate Classic,"W,4-3",Box ScoreRecap
"March 3, 2018 (Saturday)",12:00 PM (EST),Neutral,Elms College,"Fort Myers, Fla.",,,Gene Cusic Collegiate Classic,"W,5-1",Box ScoreRecap
"March 4, 2018 (Sunday)",9:00 AM (EST),Neutral,Mitchell College,"Fort Myers, Fla.",,,Gene Cusic Collegiate Classic,"L,6-12",Box ScoreRecap
"March 4, 2018 (Sunday)",12:00 PM (EST),Neutral,Mitchell College,"Fort Myers, Fla.",,,Gene Cusic Collegiate Classic,"L,0-25",Box ScoreRecap
"March 6, 2018 (Tuesday)",9:00 AM (EST),Neutral,Penn State New Kensington,"Fort Myers, Fla.",,,Gene Cusic Collegiate Classic,"W,11-7",Box ScoreRecap
"March 7, 2018 (Wednesday)",12:00 PM (EST),Neutral,Baruch College,"Fort Myers, Fla.",,,Gene Cusic Collegiate Classic,"W,4-3",Box ScoreRecap
"March 7, 2018 (Wednesday)",3:00 PM (EST),Neutral,Baruch College,"Fort Myers, Fla.",,,Gene Cusic Collegiate Classic,"W,6-1",Box ScoreRecap
"March 8, 2018 (Thursday)",9:00 AM (EST),Neutral,Penn State Fayette,"Fort Myers, Fla.",,,Gene Cusic Collegiate Classic,"W,6-5",Box ScoreRecap
"March 18, 2018 (Sunday)",11:00 AM,Home,Robert Morris-Peoria,"Jacksonville, Ill.",,,,"L,2-7",Box ScoreRecap
"March 18, 2018 (Sunday)",1:30 PM,Home,Robert Morris-Peoria,"Jacksonville, Ill.",,,,"W,5-4",Box ScoreRecap
"March 19, 2018 (Monday)",2:00 PM,Home,Millikin University,"Jacksonville, Ill.",,,,"L,1-4",Box ScoreRecap
"March 25, 2018 (Sunday)",12:00 PM,Home,Robert Morris-Springfield,"Jacksonville, Ill.",,,,Canceled,Recap
"March 25, 2018 (Sunday)",2:30 PM,Home,Robert Morris-Springfield,"Jacksonville, Ill.",,,,Canceled,Recap
"March 27, 2018 (Tuesday)",3:00 PM,Home,Lincoln Christian University,"Jacksonville, Ill.",,,,"W,18-3(7 innings)",Box ScoreRecap
"March 31, 2018 (Saturday)",1:00 PM,Home,University of Chicago,"Jacksonville, Ill.",,,,"L,0-14",Box ScoreRecap
"March 31, 2018 (Saturday)",3:30 PM,Home,University of Chicago,"Jacksonville, Ill.",,,,"L,1-7",Box ScoreRecap
"April 3, 2018 (Tuesday)",2:00 PM,Home,Greenville University,"Jacksonville, Ill.",,,,Canceled,
"April 5, 2018 (Thursday)",1:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,,"W,9-3",Box ScoreRecap
"April 5, 2018 (Thursday)",4:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,,"L,6-8",Box ScoreRecap
"April 8, 2018 (Sunday)",12:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,,"L,4-10",Box ScoreRecap
"April 10, 2018 (Tuesday)",5:00 PM,Away,Principia College,"Elsah, Ill.",,,,"W,8-3",Box ScoreRecap
"April 14, 2018 (Saturday)",1:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,,"W,6-1",Box ScoreRecap
"April 14, 2018 (Saturday)",4:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,,"W,14-3(7 innings)",Box ScoreRecap
"April 21, 2018 (Saturday)",10:00 AM,Neutral,Lawrence University,"Galesburg, Ill. (Knox College)",,,MWC Crossover,"L,3-5",Box ScoreRecap
"April 21, 2018 (Saturday)",2:30 PM,Neutral,Ripon College,"Galesburg, Ill. (Galesburg HS)",,,MWC Crossover,"W,11-5",Box ScoreRecap
"April 22, 2018 (Sunday)",10:00 AM,Neutral,Beloit College,"Galesburg, Ill. (Galesburg HS)",,,MWC Crossover,"L,4-5(11 innings)",Box ScoreRecap
"April 26, 2018 (Thursday)",1:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,,"L,5-6",Box ScoreRecap
"April 26, 2018 (Thursday)",4:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,,"L,0-11",Box ScoreRecap
"April 28, 2018 (Saturday)",12:00 PM,Away,Monmouth College,"Monmouth, Ill.",,,,"(8 innings)L,5-15",Box ScoreRecap
"April 28, 2018 (Saturday)",3:00 PM,Away,Monmouth College,"Monmouth, Ill.",,,,"L,6-10",Box ScoreRecap
"April 30, 2018 (Monday)",3:30 PM,Away,Cornell College,"Mount Vernon, Iowa",,,,"L,4-7",Box ScoreRecap
"April 30, 2018 (Monday)",6:30 PM,Away,Cornell College,"Mount Vernon, Iowa",,,,"L,1-11(7 innings)",Box ScoreRecap
"May 2, 2018 (Wednesday)",3:00 PM,Home,Blackburn College,"Jacksonville, Ill.",,,,"W,18-17",Box ScoreRecap
"May 5, 2018 (Saturday)",12:00 PM,Away,Knox College,"Galesburg, Ill.",,,,"W,8-4",Box ScoreRecap
"May 5, 2018 (Saturday)",3:00 PM,Away,Knox College,"Galesburg, Ill.",,,,"W,14-13",Box ScoreRecap
"May 6, 2018 (Sunday)",12:00 PM,Home,Knox College,"Jacksonville, Ill.",,,,"W,6-3",Box ScoreRecap
"May 6, 2018 (Sunday)",3:00 PM,Home,Knox College,"Jacksonville, Ill.",,,,"L,6-7(6 innings)",Box ScoreRecap
"May 7, 2018 (Monday)",4:30 PM,Home,Grinnell College,"Monmouth, Ill.",,,,"W,6-4",Box ScoreRecap
