Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2001 (Sunday)",,Home,Ripon (Wis.),Macalester Stadium,,,,"W,2-1",
"September 3, 2001 (Monday)",,Home,St. Olaf,Macalester Stadium,,,,"W,3-1",
"September 7, 2001 (Friday)",,Home,Wisconsin-Oshkosh,Macalester Stadium,,,,"L,1-2(OT)",
"September 8, 2001 (Saturday)",,Home,Wisonconsin-Whitewater,Macalester Stadium,,,,"W,3-0",
"September 19, 2001 (Wednesday)",,Home,St. Thomas,Macalester Stadium,,,,"W,3-1",
"September 21, 2001 (Friday)",,Neutral,UC-Santa Cruz,Colorado College,,,,"L,0-2",
"September 22, 2001 (Saturday)",,Away,Colorado College,"Colorado Springs, Colo.",,,,"L,0-1",
"September 25, 2001 (Tuesday)",,Home,St. John's,Macalester Stadium,,,,"W,1-0(OT)",
"October 5, 2001 (Friday)",,Home,Augsburg,Macalester Stadium,,,,"W,3-0",
"October 9, 2001 (Tuesday)",,Away,Carleton,Northfield,,,,"W,5-1",
"October 14, 2001 (Sunday)",,Home,Luther (Ia.),Macalester Stadium,,,,"W,3-0",
"October 17, 2001 (Wednesday)",,Home,Concordia,Macalester Stadium,,,,"W,2-0",
"October 19, 2001 (Friday)",,Away,Bethel,Arden Hills,,,,"W,2-0",
"October 22, 2001 (Monday)",,Away,Viterbo (Wis.),"La Crosse, Wis",,,,"W,2-0",
"October 27, 2001 (Saturday)",,Away,Gustavus Adolphus,St. Peter,,,,"W,3-1",
"October 31, 2001 (Wednesday)",,Away,Hamline,St. Paul,,,,"W,5-0",
"November 3, 2001 (Saturday)",,Away,St. Mary's,Winona,,,,"W,4-1",
"November 9, 2001 (Friday)",,Home,Whitworth (Wash.),Macalester Stadium,,,NCAA West Regionals,"T,1-1(2OT - Whitworth advances in PK shootout 4-2)",
