Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"January 17, 1920 (Saturday)",,Away,Washington University,"St. Louis, MO",,,"L,22-48",
"December 14, 1929 (Saturday)",,Home,Marquette,"Grinnell, IA",,,"W,22-15",
"January 4, 1930 (Saturday)",,Away,Minnesota,"Minneapolis, MN",,,"L,15-30",
"January 6, 1930 (Monday)",,Home,St. Louis,"Grinnell, IA",,,"L,19-26",
"January 10, 1930 (Friday)",,Home,Cornell,"Grinnell, IA",,,"W,15-13",
"January 14, 1930 (Tuesday)",,Away,Marquette,"Milwaukee, WI",,,"L,22-26",
"January 18, 1930 (Saturday)",,Away,St. Louis,"St. Louis, MO",,,"L,17-20",
"January 22, 1930 (Wednesday)",,Away,Creighton,"Omaha, NE",,,"L,17-45",
"January 31, 1930 (Friday)",,Home,Oklahoma A&M,"Grinnell, IA",,,"W,19-10",
"February 3, 1930 (Monday)",,Away,Drake,"Des Moines, IA",,,"W,32-29(OT)",
"February 7, 1930 (Friday)",,Home,Creighton,"Grinnell, IA",,,"L,20-21",
"February 15, 1930 (Saturday)",,Home,Washington University,"Grinnell, IA",,,"L,17-19(OT)",
"February 21, 1930 (Friday)",,Home,Drake,"Grinnell, IA",,,"W,16-15",
"February 28, 1930 (Friday)",,Away,Oklahoma A&M,"Stillwater, OK",,,"W,35-25",
"March 1, 1930 (Saturday)",,Away,Tulsa,"Tulsa, OK",,,"L,27-30(OT)",
