Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2013 (Saturday)",1:00 p.m.,Away,Coe College,"Cedar Rapids, IA",,,"L,2-3",Box ScoreRecap
"September 3, 2013 (Tuesday)",5:00 p.m.,Away,Central College,"Pella, IA",,,"L,1-2",Box ScoreRecap
"September 6, 2013 (Friday)",7:30 p.m.,Away,Augustana College (IL),"Rock Island, IL",,,"L,0-3",Box ScoreRecap
"September 8, 2013 (Sunday)",4:00 p.m.,Home,Buena Vista University,"Grinnell, IA",,,"W,3-2",Box ScoreRecap
"September 14, 2013 (Saturday)",1:30 p.m.,Home,Nebraska Wesleyan University,"Grinnell, IA",,,"W,2-0",Box ScoreRecap
"September 18, 2013 (Wednesday)",7:30 p.m.,Away,Simpson College,"Indianola, IA",,,"L,1-5",Box ScoreRecap
"September 21, 2013 (Saturday)",1:30 p.m.,Home,Lake Forest College,"Grinnell, IA",,,"L,0-1",Box ScoreRecap
"September 22, 2013 (Sunday)",1:30 p.m.,Home,Carroll University,"Grinnell, IA",,,"L,0-6",Box ScoreRecap
"September 28, 2013 (Saturday)",1:30 p.m.,Home,Beloit College,"Grinnell, IA",,,"W,4-1",Box ScoreRecap
"October 5, 2013 (Saturday)",1:30 p.m.,Away,Knox College,"Galesburg, IL",,,"L,1-2",Box ScoreRecap
"October 9, 2013 (Wednesday)",7:30 p.m.,Away,University of Dubuque,"Dubuque, IA",,,"L,0-1",Box ScoreRecap
"October 12, 2013 (Saturday)",2:30 p.m.,Home,Monmouth College,"Grinnell, IA",,,"W,2-0",Box ScoreRecap
"October 13, 2013 (Sunday)",1:30 p.m.,Home,University of Wisconsin-Platteville,"Grinnell, IA",,,"L,0-1",Box ScoreRecap
"October 19, 2013 (Saturday)",1:30 p.m.,Home,Ripon College,"Grinnell, IA",,,"W,1-0",Box Score
"October 20, 2013 (Sunday)",1:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,"W,4-0",Box ScoreRecap
"October 26, 2013 (Saturday)",1:30 p.m.,Away,Lawrence University,"Appleton, WI",,,"W,2-1",Box ScoreRecap
"October 27, 2013 (Sunday)",1:30 p.m.,Away,St. Norbert College,De Pere. WI,,,"L,0-3",Box ScoreRecap
"November 3, 2013 (Sunday)",Noon,Away,Illinois College,"Jacksonville, IL",,,"L,0-1",Box ScoreRecap
