Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 24, 2024 (Saturday)",10:30 AM,Home,Loras College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,Illinois College Invitational,"W,8-5",Box ScoreRecap
"February 24, 2024 (Saturday)",2:00 PM,Home,Wisconsin Lutheran College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,Illinois College Invitational,"W,8-6",Box ScoreRecapBoxscore
"February 25, 2024 (Sunday)",11:00 AM,Home,St. Norbert College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,Illinois College Invitational,"W,16-13",Box ScoreRecap
"February 29, 2024 (Thursday)",1:00 PM,Away,Fontbonne University,"St. Louis, MO",,,,"W,10-8",Box ScoreRecapGamenotes
"March 3, 2024 (Sunday)",2:30 PM ET,Neutral,Saint Mary's University (Minn.),"Davenport, Florida",,,Russ Matt Central Florida Baseball Invitational,"L,2-5",Box ScoreRecapGamenotes
"March 3, 2024 (Sunday)",5:30 PM ET,Neutral,Saint Mary's University (Minn.),"Davenport, Florida",,,Russ Matt Central Florida Baseball Invitational,"L,5-10",Box ScoreRecap
"March 4, 2024 (Monday)",9:45 AM ET,Neutral,Moravian University,"Auburndale, Florida",,,Russ Matt Central Florida Baseball Invitational,"W,14-5",Box ScoreRecap
"March 5, 2024 (Tuesday)",9:15 AM ET,Neutral,Northland College,"Auburndale, Florida",,,Russ Matt Central Florida Baseball Invitational,"W,15-3",Box ScoreRecap
"March 7, 2024 (Thursday)",12:30 PM ET,Neutral,Penn State Abington,"Davenport, Florida",,,Russ Matt Central Florida Baseball Invitational,"W,7-3",Box ScoreRecap
"March 8, 2024 (Friday)",6:00 PM ET,Neutral,North Central University (MN),"Davenport, Florida",,,Russ Matt Central Florida Baseball Invitational,"W,8-0",Box ScoreRecap
"March 13, 2024 (Wednesday)",12:00 PM,Home,Westminster College (MO),"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"W,14-9",Box ScoreRecapGamenotes
"March 13, 2024 (Wednesday)",2:30 PM,Home,Westminster College (MO),"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"W,6-2",Box ScoreRecap
"March 16, 2024 (Saturday)",12:00 PM,Home,Concordia University (Wis.),"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"W,26-18",Box ScoreRecapGamenotes
"March 16, 2024 (Saturday)",2:30 PM,Home,Concordia University (Wis.),"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"W,16-3",Box ScoreRecap
"March 17, 2024 (Sunday)",12:00 PM,Away,Eureka College,"Eureka, IL",,,,"W,13-1",Box ScoreRecap
"March 17, 2024 (Sunday)",2:30 PM,Away,Eureka College,"Eureka, IL",,,,"L,7-8",Box ScoreRecap
"March 23, 2024 (Saturday)",12:00 PM,Away,Monmouth College,"Monmouth, IL",,,,"L,2-12",Box ScoreRecapGamenotes
"March 23, 2024 (Saturday)",2:30 PM,Away,Monmouth College,"Monmouth, IL",,,,"L,11-16",Box ScoreRecap
"March 24, 2024 (Sunday)",12:00 PM,Home,Monmouth College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"W,16-9",Box ScoreRecap
"March 29, 2024 (Friday)",1:00 PM,Home,University of Chicago,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"L,4-13",Box ScoreRecapGamenotes
"March 30, 2024 (Saturday)",12:00 PM,Home,University of Chicago,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"L,0-12",Box ScoreRecap
"March 30, 2024 (Saturday)",3:30 PM,Home,University of Chicago,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"L,6-11",Box ScoreRecap
"April 5, 2024 (Friday)",5:00 PM,Away,Ripon College,"Jacksonville, Ill. / Future Champions Sports Complex, Field 1",,,,"W,5-4",Box ScoreRecapGamenotes
"April 6, 2024 (Saturday)",12:00 PM,Away,Ripon College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"L,5-7",Box ScoreRecap
"April 6, 2024 (Saturday)",2:30 PM,Away,Ripon College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"L,5-15",Box ScoreRecap
"April 13, 2024 (Saturday)",12:00 PM,Home,Beloit College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"W,8-3",Box ScoreRecap
"April 13, 2024 (Saturday)",2:30 PM,Home,Beloit College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"L,2-20",Box ScoreRecap
"April 14, 2024 (Sunday)",12:00 PM,Home,Beloit College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"W,9-810 Innings",Box ScoreRecap
"April 17, 2024 (Wednesday)",12:00 PM,Away,Knox College,"Galesburg, IL",,,,"W,17-6",Box ScoreRecapGamenotes
"April 17, 2024 (Wednesday)",2:30 PM,Away,Knox College,"Galesburg, IL",,,,"W,14-6",Box ScoreRecap
"April 20, 2024 (Saturday)",12:00 PM,Home,Cornell College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"W,9-4",Box ScoreRecapGamenotes
"April 20, 2024 (Saturday)",2:30 PM,Home,Cornell College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"L,5-712 Innings",Box ScoreRecap
"April 21, 2024 (Sunday)",12:00 PM,Home,Cornell College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"L,1-12",Box ScoreRecap
"April 24, 2024 (Wednesday)",1:00 PM,Home,Knox College,"Jacksonville, Ill./Joe Brooks Baseball Field",,,,"L,3-6",Box ScoreRecapGamenotes
"April 27, 2024 (Saturday)",12:00 PM,Away,Lawrence University,"Appleton, WI",,,,"L,6-16",Box ScoreRecap
"April 27, 2024 (Saturday)",2:30 PM,Away,Lawrence University,"Appleton, WI",,,,"L,3-10",Box ScoreRecap
"April 28, 2024 (Sunday)",11:00 AM,Away,Lawrence University,"Appleton, WI",,,,Postponed,
"May 4, 2024 (Saturday)",3:00 PM,Away,Grinnell College,"Grinnell, IA",,,,"L,3-13",Box ScoreRecap
"May 5, 2024 (Sunday)",11:00 AM,Away,Grinnell College,"Grinnell, IA",,,,"L,2-4",Box ScoreRecap
"May 5, 2024 (Sunday)",1:30 PM,Away,Grinnell College,"Grinnell, IA",,,,"W,13-8",Box ScoreRecap
