0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Wartburg College Women's Fall Invite,9/10/11 & 9/11/11,2,79-81=160,+16,17th/104
Illinois Wesleyan Fall Invitational,9/17-18/2011,2,85-98=183,+39,t-103rd/133
Central College Fall Invitational,"Sept. 23-24, 2011",2,95-89=184,+40,13th/35
Grinnell College Invitational,"Oct 1, 2011",1,93,+21,t-14th/39
Midwest Conference Championships,10/7-9/2011,3,81-89-81=251,+35,3rd/38
SEASON TOTALS,SEASON TOTALS,10,871 Avg. 87.1,+15,-
