0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Central College Fall Invitational,"Sept. 23-24, 2011",2,87--4=87,+15,
Grinnell College Invitational,"Oct 1, 2011",1,89,+17,t-7th/39
Midwest Conference Championships,10/7-9/2011,3,83-83-87=253,+37,
IWU Spring Fling,"Apr 14-15, 2012",2,95-87=182,+38,t-68th/88
Central College Spring Inv.,"April 20-21, 2012",2,96-94=190,+46,t-20th/41
SEASON TOTALS,SEASON TOTALS,9,801 Avg. 89.0,+17,-
