Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 31, 1990 (Saturday)",,Neutral,NA,NA,,,"W,1-0",
"March 31, 1990 (Saturday)",,Neutral,NA,NA,,,"W,1-0",
"April 7, 1990 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,5-8",
"April 7, 1990 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,3-2",
"April 11, 1990 (Wednesday)",,Away,Cornell,"Mount Vernon , IA",,,"W,5-4",
"April 11, 1990 (Wednesday)",,Away,Cornell,"Mount Vernon , IA",,,"W,2-1",
"April 14, 1990 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,4-3",
"April 14, 1990 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,8-0",
"April 17, 1990 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"L,1-2(10 innings)",
"April 17, 1990 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"L,1-13",
"April 28, 1990 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,2-6",
"April 28, 1990 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,3-4",
