Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 2008 (Saturday)",,Away,Wartburg,"Waverly, Iowa",,,"L,44-20",
"September 13, 2008 (Saturday)",,Home,Grinnell,"De Pere, Wis. - Minahan Stadium",,,"W,55-7",
"September 20, 2008 (Saturday)",,Away,Lawrence,"Appleton, Wis.",,,"W,44-18",
"September 27, 2008 (Saturday)",,Home,Lake Forest,"De Pere, Wis. - Minahan Stadium",,,"W,62-0",
"October 4, 2008 (Saturday)",,Away,Knox,"Galesburg, Ill.",,,"W,63-24",
"October 11, 2008 (Saturday)",,Home,Monmouth,"De Pere, Wis. - Minahan Stadium",,,"L,31-22",
"October 18, 2008 (Saturday)",,Home,Carroll,"De Pere, Wis. - Minahan Stadium",,,"W,20-17",
"October 25, 2008 (Saturday)",,Away,Ripon,"Ripon, Wis.",,,"L,19-7",
"November 1, 2008 (Saturday)",,Away,Beloit,"Beloit, Wis.",,,"W,42-21",
"November 8, 2008 (Saturday)",,Home,Illinois College,"De Pere, Wis. - Minahan Stadium",,,"W,42-27",
