Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2016 (Thursday)",3 p.m.,Away,Lakeland Univ.,,,,,"W,7-1",
"September 7, 2016 (Wednesday)",7 p.m.,Away,Wisconsin Lutheran College,,,,,"W,2-0",
"September 10, 2016 (Saturday)",5:30 p.m.,Away,St. Olaf College,,,,,"L,2-0",
"September 11, 2016 (Sunday)",3 p.m.,Away,Loras College,,,,,"W,2-1",
"September 14, 2016 (Wednesday)",4:30 p.m.,Away,Concordia Univ. Wisconsin,,,,,"L,3-2OT",
"September 17, 2016 (Saturday)",11 a.m.,Away,Carroll Univ.,,,,,"W,4-1",
"September 18, 2016 (Sunday)",2 p.m.,Home,UW-Platteville,,,,,"W,1-0",
"September 24, 2016 (Saturday)",1 p.m.,Home,Illinois College,,,,,"W,3-0",
"September 25, 2016 (Sunday)",1 p.m.,Home,Monmouth College,,,,,"W,3-0",
"September 28, 2016 (Wednesday)",7 p.m.,Home,Lawrence Univ.,,,,,"W,4-0",
"October 1, 2016 (Saturday)",1 p.m.,Home,Ripon College,,,,,"W,4-1",
"October 5, 2016 (Wednesday)",4 p.m.,Away,Lake Forest College,,,,,"L,4-2",
"October 8, 2016 (Saturday)",2:30 p.m.,Home,Illinois Institute of Technology,,,,,"W,2-0",
"October 9, 2016 (Sunday)",3:30 p.m.,Home,UW-Whitewater,,,,,"W,1-0",
"October 15, 2016 (Saturday)",11 a.m.,Away,Grinnell College,,,,,"W,1-0",
"October 16, 2016 (Sunday)",11 a.m.,Away,Cornell College,,,,,"W,3-1",
"October 22, 2016 (Saturday)",1 p.m.,Home,Beloit College,,,,,"W,4-0",
"October 29, 2016 (Saturday)",11 a.m.,Away,Knox College,,,,,"T,1-12 OT",
"November 4, 2016 (Friday)",1:30 p.m.,Neutral,Knox College,,,,"23 Midwest Conference Tournament Farwell Field - Lake Forest, Ill.","W,3-2",
"November 5, 2016 (Saturday)",Noon,Neutral,Grinnell College,,,,"23 Midwest Conference Tournament Farwell Field - Lake Forest, Ill.","W,2-1OT",
"November 12, 2016 (Saturday)",1:30 p.m.,Neutral,Luther College,,,,"23 NCAA Division III North Regional Tournament South Field - St. Paul, Minn.","L,2-12 OT",
