Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 5, 2015 (Saturday)",1 p.m.,Home,College of St. Scholastica,"RIPON, Wis.",,,"W,17-16",Box ScoreRecapGame Notes
"September 12, 2015 (Saturday)",1 p.m.,Away,Rockford University,"Rockford, Ill.",,,"L,13-14",Box ScoreRecapGame Notes
"September 26, 2015 (Saturday)",1 p.m.,Away,Cornell College,"Mount Vernon, Iowa",,,"W,26-21",Box ScoreRecapGame Notes
"October 3, 2015 (Saturday)",1 p.m.,Home,Illinois College,"RIPON, Wis.",,,"W,37-36(OT)",Box ScoreRecapGame Notes
"October 10, 2015 (Saturday)",1 p.m.,Away,Macalester College,"St. Paul, Minn.",,,"W,23-0",Box ScoreRecapGame Notes
"October 17, 2015 (Saturday)",1 p.m.,Home,St. Norbert College,"RIPON, Wis.",,,"L,14-48",Box ScoreRecapGame Notes
"October 24, 2015 (Saturday)",1 p.m.,Away,Carroll University,"Waukesha, Wis.",,,"L,6-15",Box ScoreRecapGame Notes
"October 31, 2015 (Saturday)",1 p.m.,Home,Beloit College,"RIPON, Wis.",,,"W,14-12",Box ScoreRecapGame Notes
"November 7, 2015 (Saturday)",1 p.m.,Away,Lawrence University,"Appleton, Wis.",,,"W,43-15",Box ScoreRecapGame Notes
"November 14, 2015 (Saturday)",1:30 p.m.,Home,Lake Forest College,"RIPON, Wis.",,,"W,27-7",Box ScoreRecapGame Notes
