Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 15, 2008 (Saturday)",,Home,Martin Luther,"Grinnell, IA",,,"L,58-65",
"November 16, 2008 (Sunday)",,Home,Coe,"Grinnell, IA",,,"L,51-63",
"November 21, 2008 (Friday)",,Neutral,Oglethorpe,"Wheaton, IL",,,"L,60-87",
"November 22, 2008 (Saturday)",,Neutral,Blackburn,"Wheaton, IL",,,"L,55-68",
"November 29, 2008 (Saturday)",,Away,UW-River Falls,"River Falls, WI",,,"L,37-97",
"December 5, 2008 (Friday)",,Away,Beloit,"Beloit, WI",,,"L,41-59",
"December 6, 2008 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,52-85",
"December 10, 2008 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"W,74-70",
"December 13, 2008 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"L,64-68",
"January 3, 2009 (Saturday)",,Away,Augustana,"Rock Island, IL",,,"W,57-52",
"January 10, 2009 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,67-83",
"January 13, 2009 (Tuesday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,54-83",
"January 16, 2009 (Friday)",,Home,Carroll,"Grinnell, IA",,,"L,57-86",
"January 17, 2009 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,51-72",
"January 23, 2009 (Friday)",,Away,Lawrence,"Appleton, WI",,,"W,59-57",
"January 24, 2009 (Saturday)",,Away,Carroll,"Waukesha, WI",,,"L,74-90",
"January 28, 2009 (Wednesday)",,Home,Monmouth,"Grinnell, IA",,,"L,62-91",
"January 31, 2009 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,68-78",
"February 6, 2009 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,45-70",
"February 7, 2009 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"L,58-74",
"February 11, 2009 (Wednesday)",,Away,Knox,"Galesburg, IL",,,"L,69-71",
"February 14, 2009 (Saturday)",,Home,Illinois College,"Jacksonville, IL",,,"W,59-54",
"February 21, 2009 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,62-85",
