Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 29, 2014 (Friday)",5:00 PM,Away,Coe College,"Cedar Rapids, Iowa",,,,"W,1-0",Box ScoreRecap
"August 30, 2014 (Saturday)",3:00 PM,Away,Iowa Wesleyan College,"Mount Pleasant, Iowa",,,,"W,16-0",Box ScoreRecap
"September 3, 2014 (Wednesday)",4:00 PM,Home,MacMurray College,"Jacksonville, Ill.",,,,"W,8-0",Box ScoreRecap
"September 6, 2014 (Saturday)",7:00 PM,Away,Greenville College,"Greenville, Ill.",,,,"L,1-2",Box ScoreRecap
"September 10, 2014 (Wednesday)",7:30PM,Home,Fontbonne University,"Jacksonville, Ill.",,,,"L,0-1",Box ScoreRecap
"September 13, 2014 (Saturday)",1:00 PM,Home,Concordia University Chicago,"Jacksonville, Ill.",,,,"T,2-2",Box ScoreRecap
"September 19, 2014 (Friday)",3:00 PM,Away,Spalding University (Ky.),"Louisville, Ky.",,,,"L,1-3",Box ScoreRecap
"September 23, 2014 (Tuesday)",7:00 PM,Away,Webster University,"St. Louis, Mo.",,,,"W,1-0",Box ScoreRecap
"September 27, 2014 (Saturday)",11:00 AM,Away,Grinnell College,"Grinnell, Iowa",,,,"W,1-0",Box ScoreRecap
"October 4, 2014 (Saturday)",11:00 AM,Away,Lawrence University,"Appleton, Wis.",,,,"W,1-0",Box ScoreRecap
"October 5, 2014 (Sunday)",11:00 AM,Away,#22 St. Norbert College,"De Pere, Wis.",,,,"T,0-0",Box ScoreRecap
"October 9, 2014 (Thursday)",7:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,,"L,0-1",Box ScoreRecap
"October 12, 2014 (Sunday)",11:00 AM,Home,Ripon College,"Jacksonville, Ill.",,,,"W,1-0",Box ScoreRecap
"October 18, 2014 (Saturday)",11:00 AM,Home,Beloit College,"Jacksonville, Ill.",,,,"W,4-1",Box ScoreRecap
"October 19, 2014 (Sunday)",11:00 AM,Home,Lake Forest College,"Jacksonville, Ill.",,,,"L,0-1",Box ScoreRecap
"October 25, 2014 (Saturday)",11:00 AM,Away,Carroll University,"Waukesha, Wis.",,,,"W,4-3",Box ScoreRecap
"October 29, 2014 (Wednesday)",1:30 PM,Away,Knox College,"Galesburg, Ill.",,,,"L,2-4",Box ScoreRecap
"November 1, 2014 (Saturday)",12:30 PM,Home,Cornell College,"Jacksonville, Ill.",,,,"W,6-0",Box ScoreRecap
"November 7, 2014 (Friday)",11:00 AM,Neutral,Knox College,"Galesburg, Ill.",,,Midwest Conference Tournament,"L,0-1",Box ScoreRecap
