Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Lieberman, Matthew",FR-1,4:27.43 #,2018 Grinnell Indoor Invitational,"Feb 3, 2018"
,"Baumann, Joel",SR-4,4:30.77 #,Wartburg Indoor Invitational,"Feb 17, 2018"
,"Gregorich-Trevor, Connor",SR-4,4:31.59 #,Midwest Conference Indoor Championships,"Feb 23, 2018"
