Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Baumann, Joel",SR-4,1:57.63 #,Midwest Conference Indoor Championships,"Feb 23, 2018"
,"O'Reilly, Declan",FR-1,1:59.19 #,Wartburg Indoor Invitational,"Feb 17, 2018"
,"Anderson, Kevin",SR-4,2:00.03 #,Wartburg Indoor Invitational,"Feb 17, 2018"
,"Lieberman, Matthew",FR-1,2:03.22 #,2018 Grinnell Indoor Invitational,"Feb 3, 2018"
,"Midlash, Nicholas",FR-1,2:05.98 #,Wartburg Indoor Invitational,"Feb 17, 2018"
,"O'Reilly, Sean",JR-3,2:06.34 #,2018 Grinnell Indoor Invitational,"Feb 3, 2018"
,"Collins, Sam",SR-4,2:06.99 #,2018 Grinnell Indoor Invitational,"Feb 3, 2018"
