Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2011 (Thursday)",,Away,@ Marian University,"Fond du Lac, Wis.",,,,"L,4-5",
"September 10, 2011 (Saturday)",,Home,UW-Oshkosh,"RIPON, Wis.",,,,"L,0-9",
"September 13, 2011 (Tuesday)",,Home,Mount Mary College,"RIPON, Wis.",,,,"W,9-0",
"September 15, 2011 (Thursday)",,Away,@ Alverno College,"Milwaukee, Wis.",,,,"W,6-3",
"September 16, 2011 (Friday)",,Home,UW-River Falls,"RIPON, Wis.",,,,"L,1-8",
"September 17, 2011 (Saturday)",,Home,Beloit College,"RIPON, Wis.",,,,"L,0-9",
"September 24, 2011 (Saturday)",,Away,@ Monmouth College,"Monmouth, Ill.",,,,"W,8-1",
"September 24, 2011 (Saturday)",,Away,@ Knox College,"Galesburg, Ill.",,,,"L,3-6",
"September 27, 2011 (Tuesday)",,Away,@ Carroll University,"New Berlin, Wis.",,,,"L,1-8",
"September 30, 2011 (Friday)",,Away,@ St. Norbert College,"DePere, Wis.",,,,"L,0-9",
"October 5, 2011 (Wednesday)",,Home,Lawrence University,"RIPON, Wis.",,,,"L,0-9",
"October 6, 2011 (Thursday)",,Away,@ Lake Forest College,"Lake Forest, Ill.",,,,"L,2-7",
"October 15, 2011 (Saturday)",,Neutral,Midwest Conference Championships,"Madison, Wis.",,,Midwest Conference Championships,8th/9,
