Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 19, 2006 (Sunday)",,Neutral,Cardinal Stritch,"Fort Myers, FL",,,"W,9-2",
"March 19, 2006 (Sunday)",,Neutral,Mount Mercy,"Fort Myers, FL",,,"W,7-2",
"March 20, 2006 (Monday)",,Neutral,Hamline,"Fort Myers, FL",,,"L,2-5",
"March 20, 2006 (Monday)",,Neutral,Chicago,"Fort Myers, FL",,,"L,0-1",
"March 22, 2006 (Wednesday)",,Neutral,North Central,"Fort Myers, FL",,,"L,1-10",
"March 22, 2006 (Wednesday)",,Neutral,Smith College,"Fort Myers, FL",,,"W,4-1",
"March 24, 2006 (Friday)",,Neutral,Babson,"Fort Myers, FL",,,"W,5-4",
"March 24, 2006 (Friday)",,Neutral,Lasell University,"Fort Myers, FL",,,"W,10-2",
"April 1, 2006 (Saturday)",,Away,Augustana,"Moline, IL",,,"W,7-4(9 innings)",
"April 1, 2006 (Saturday)",,Neutral,UW-La Crosse,"Rock Island, IL",,,"L,0-1",
"April 4, 2006 (Tuesday)",,Home,Mount Mercy,"Grinnell, IA",,,"W,9-1",
"April 4, 2006 (Tuesday)",,Home,Mount Mercy,"Grinnell, IA",,,"W,9-1",
"April 8, 2006 (Saturday)",,Neutral,St. Norbert,"Janesville, WI",,,"W,1-0",
"April 8, 2006 (Saturday)",,Neutral,Beloit,"Janesville, WI",,,"W,7-0",
"April 8, 2006 (Saturday)",,Neutral,Carroll,"Janesville, WI",,,"W,9-0",
"April 9, 2006 (Sunday)",,Neutral,Lawrence,"Janesville, WI",,,"L,0-2",
"April 9, 2006 (Sunday)",,Neutral,Ripon,"Janesville, WI",,,"L,1-5",
"April 12, 2006 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,5-0",
"April 12, 2006 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"L,3-4",
"April 14, 2006 (Friday)",,Away,Knox,"Galesburg, IL",,,"W,3-1(8 innings)",
"April 14, 2006 (Friday)",,Away,Knox,"Galesburg, IL",,,"W,8-4",
"April 15, 2006 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,4-6",
"April 15, 2006 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,5-11",
"April 18, 2006 (Tuesday)",,Home,Clarke,"Grinnell, IA",,,"W,2-3",
"April 18, 2006 (Tuesday)",,Home,Central,"Grinnell, IA",,,"L,4-8",
"April 20, 2006 (Thursday)",,Home,Luther,"Grinnell, IA",,,"W,8-7",
"April 20, 2006 (Thursday)",,Home,Luther,"Grinnell, IA",,,"L,0-14",
"April 22, 2006 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,5-3",
"April 22, 2006 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,3-4",
"April 27, 2006 (Thursday)",,Home,Buena Vista,"Grinnell, IA",,,"W,2-0",
"April 27, 2006 (Thursday)",,Home,Buena Vista,"Grinnell, IA",,,"L,0-2",
"April 29, 2006 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,5-1",
"May 2, 2006 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"W,6-2",
"May 5, 2006 (Friday)",,Away,Ripon (MWC Tournament First Round),"Lake Forest, IL",,,"W,2-0",
"May 5, 2006 (Friday)",,Away,Lake Forest (MWC Tournament Second Round),"Lake Forest, IL",,,"L,2-8",
"May 6, 2006 (Saturday)",,Neutral,Ripon (MWC Tournament Elimination Game),"Lake Forest, IL",,,"W,4-2(8 innings)",
"May 6, 2006 (Saturday)",,Away,Lake Forest (MWC Tournament Elimination Game),"Lake Forest, IL",,,"W,4-1",
"May 6, 2006 (Saturday)",,Away,Lake Forest (MWC Tournament Championship),"Lake Forest, IL",,,"L,2-3",
