Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 22, 1924 (Monday)",,Away,Wisconsin,"Madison, WI",,,"L,17-29",
"January 8, 1925 (Thursday)",,Home,Kansas,"Grinnell, IA",,,"L,26-39",
"January 10, 1925 (Saturday)",,Home,Missouri,"Grinnell, IA",,,"W,25-23",
"January 16, 1925 (Friday)",,Away,Drake,"Des Moines, IA",,,"L,18-19",
"January 24, 1925 (Saturday)",,Away,Iowa State,"Ames, IA",,,"W,32-15",
"January 31, 1925 (Saturday)",,Home,Kansas State,"Grinnell, IA",,,"W,25-24",
"February 9, 1925 (Monday)",,Away,Nebraska,"Lincoln, NE",,,"L,29-35",
"February 10, 1925 (Tuesday)",,Away,Kansas State,"Manhattan, KS",,,"L,26-37",
"February 11, 1925 (Wednesday)",,Away,Kansas,"Lawrence, KS",,,"L,20-23",
"February 13, 1925 (Friday)",,Home,Oklahoma,"Grinnell, IA",,,"L,27-38",
"February 17, 1925 (Tuesday)",,Home,Iowa State,"Grinnell, IA",,,"W,37-23",
"February 20, 1925 (Friday)",,Away,Missouri,"Columbia, MO",,,"L,26-37",
"February 21, 1925 (Saturday)",,Away,Washington University,"St. Louis, MO",,,"L,14-33",
"February 25, 1925 (Wednesday)",,Away,Oklahoma,"Norman, OK",,,"L,25-42",
"February 26, 1925 (Thursday)",,Home,Washington University,"Grinnell, IA",,,"L,16-35",
"March 3, 1925 (Tuesday)",,Home,Nebraska,"Grinnell, IA",,,"L,21-36",
"March 9, 1925 (Monday)",,Home,Drake,"Grinnell, IA",,,"L,31-34",
