Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 31, 1988 (Thursday)",,Away,Upper Iowa,"Fayette, IA",,,"W,7-4",
"April 7, 1988 (Thursday)",,Away,Monmouth,"Monmouth, IL",,,"L,5-9",
"April 7, 1988 (Thursday)",,Away,Monmouth,"Monmouth, IL",,,"L,2-6",
"April 9, 1988 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,8-9",
"April 9, 1988 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,2-6",
"April 13, 1988 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,1-10",
"April 13, 1988 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,0-4",
"April 19, 1988 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"L,4-13",
"April 19, 1988 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"L,1-3",
"April 23, 1988 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,4-8",
"April 23, 1988 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,11-1",
