Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 4, 2017 (Saturday)",3:00 pm ET,Neutral,Widener University,Ft. Pierce. Fla.,,,Florida Coast Spring Training,"W,8-6",Box ScoreRecap
"March 5, 2017 (Sunday)",1:00 pm ET,Neutral,Immaculata University,Ft. Pierce. Fla.,,,Florida Coast Spring Training,"L,9-16",Box Score
"March 6, 2017 (Monday)",12:00 pm ET,Neutral,Hilbert College,Ft. Pierce. Fla.,,,Florida Coast Spring Training,"W,15-3",Box ScoreRecap
"March 8, 2017 (Wednesday)",10:00 am ET,Neutral,Lebanon Valley College,Ft. Pierce. Fla.,,,Florida Coast Spring Training,"L,4-9",Box ScoreRecap
"March 8, 2017 (Wednesday)",12:00 pm ET,Neutral,Lebanon Valley College,Ft. Pierce. Fla.,,,Florida Coast Spring Training,"L,0-1",Box ScoreRecap
"March 9, 2017 (Thursday)",1:00 pm ET,Neutral,Maritime College,Ft. Pierce. Fla.,,,Florida Coast Spring Training,"L,1-5",Box ScoreRecap
"March 9, 2017 (Thursday)",3:00 pm ET,Neutral,Maritime College,Ft. Pierce. Fla.,,,Florida Coast Spring Training,"W,11-7",Box ScoreRecap
"March 10, 2017 (Friday)",1:00 pm ET,Neutral,Kenyon College,Ft. Pierce. Fla.,,,Florida Coast Spring Training,"L,3-4",Box ScoreRecap
"March 26, 2017 (Sunday)",1:00 pm,Away,MacMurray College,"Jacksonville, IL",,,,"W,2-1",Box ScoreRecap
"March 26, 2017 (Sunday)",3:15 pm,Away,MacMurray College,"Jacksonville, IL",,,,"L,4-6",Box ScoreRecap
"March 29, 2017 (Wednesday)",2:00 pm,Home,Aurora University,"Monmouth, Ill./Glasgow Field",,,,Canceled,
"April 1, 2017 (Saturday)",2:00 pm,Home,Blackburn College,"Monmouth, Ill./Glasgow Field",,,,"L,1-3",Box ScoreRecap
"April 2, 2017 (Sunday)",1:00 pm,Home,Iowa Wesleyan University,"Monmouth, Ill./Glasgow Field",,,,"W,13-3",Box ScoreRecap
"April 2, 2017 (Sunday)",3:30 pm,Home,Iowa Wesleyan University,"Monmouth, Ill./Glasgow Field",,,,"W,19-3",Box ScoreRecap
"April 8, 2017 (Saturday)",1:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"L,6-7(11)",Box Score
"April 8, 2017 (Saturday)",3:30 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,8-6",Box Score
"April 9, 2017 (Sunday)",1:00 pm,Home,Grinnell College,"Monmouth, Ill./Glasgow Field",,,,"W,10-4",Box ScoreRecap
"April 9, 2017 (Sunday)",3:30 pm,Home,Grinnell College,"Monmouth, Ill./Glasgow Field",,,,"L,3-6",Box ScoreRecap
"April 14, 2017 (Friday)",10:00 am,Home,Illinois College,"Monmouth, Ill./Glasgow Field",,,,"L,1-4",Box ScoreRecap
"April 14, 2017 (Friday)",1:00 pm,Home,Illinois College,"Monmouth, Ill./Glasgow Field",,,,"L,5-8",Box ScoreRecap
"April 15, 2017 (Saturday)",12:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,13-2",Box ScoreRecap
"April 15, 2017 (Saturday)",2:30 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,7-5",Box ScoreRecap
"April 18, 2017 (Tuesday)",1:00 pm,Away,Coe College,"Cedar Rapids, IA",,,,"L,1-10",Box ScoreRecap
"April 18, 2017 (Tuesday)",3:30 pm,Away,Coe College,"Cedar Rapids, IA",,,,"W,7-5",Box ScoreRecap
"April 21, 2017 (Friday)",7:00 pm,Neutral,St. Norbert College,"Mauston, Wis.",,,Midwest Conference Crossover,"L,0-2",Box ScoreRecap
"April 22, 2017 (Saturday)",11:00 am,Neutral,Lawrence University,"Mauston, Wis.",,,Midwest Conference Crossover,"W,6-1",Box ScoreRecap
"April 22, 2017 (Saturday)",2:00 pm,Neutral,Beloit College,"Mauston, Wis.",,,Midwest Conference Crossover,"L,7-15",Box ScoreRecap
"April 23, 2017 (Sunday)",10:00 am,Neutral,Ripon College,"Mauston, Wis.",,,Midwest Conference Crossover,"W,8-3",Box ScoreRecap
"April 28, 2017 (Friday)",1:30 pm,Home,Cornell College,"Monmouth, Ill./Glasgow Field",,,,"W,6-5",Box ScoreRecap
"April 28, 2017 (Friday)",3:45 pm,Home,Cornell College,"Monmouth, Ill./Glasgow Field",,,,"L,4-5",Box ScoreRecap
"May 2, 2017 (Tuesday)",6:00 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,3-5",Box ScoreRecap
"May 2, 2017 (Tuesday)",8:30 pm,Away,Cornell College,"Mount Vernon, IA",,,,"W,3-0",Box ScoreRecap
"May 6, 2017 (Saturday)",12:00 pm,Away,Knox College,"Galesburg, IL",,,,"L,3-4",Box ScoreRecap
"May 6, 2017 (Saturday)",2:30 pm,Away,Knox College,"Galesburg, IL",,,,"L,3-8",Box ScoreRecap
"May 7, 2017 (Sunday)",12:00 pm,Home,Knox College,"Monmouth, Ill./Glasgow Field",,,,"W,12-0",Box ScoreRecap
"May 7, 2017 (Sunday)",2:30 pm,Home,Knox College,"Monmouth, Ill./Glasgow Field",,,,"L,2-4",Box ScoreRecap
