Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Kauffman, Mia",FR-1,1:04.35,Liz Wuertz Indoor Invitational,"Feb 22, 2020"
,"Frasca, Athena",FR-1,1:07.58,Liz Wuertz Indoor Invitational,"Feb 22, 2020"
,"Olowu, Paige",SO-2,1:07.79,Liz Wuertz Indoor Invitational,"Feb 22, 2020"
