Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2023 (Friday)",7 p.m.,Away,University of Dubuque,"Dubuque, IA",,,,"W,2-0",Box ScoreRecap
"September 2, 2023 (Saturday)",1 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"W,1-0",Box ScoreRecap
"September 9, 2023 (Saturday)",Noon,Away,Carleton College,"Northfield, MN",,,,"L,0-2",Box ScoreRecap
"September 10, 2023 (Sunday)",2:30 p.m.,Away,Luther College,"Decorah, IA",,,,"T,0-0",Box ScoreRecap
"September 14, 2023 (Thursday)",5 p.m.,Home,Simpson College,"Grinnell, IA/Springer Field",,,,"L,0-2",Box ScoreRecap
"September 20, 2023 (Wednesday)",5 p.m.,Home,Central College,"Grinnell, IA/Springer Field",,,,"T,0-0",Box ScoreRecap
"September 23, 2023 (Saturday)",11 a.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"T,1-1",Box ScoreRecap
"September 26, 2023 (Tuesday)",4:30 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,5-0",Box ScoreRecap
"September 30, 2023 (Saturday)",11 a.m.,Home,Ripon College,"Grinnell, IA/Springer Field",,,,"W,3-0",Box ScoreRecap
"October 7, 2023 (Saturday)",11 a.m.,Home,Illinois College,"Grinnell, IA/Springer Field",,,,"W,4-0",Box ScoreRecap
"October 8, 2023 (Sunday)",3 p.m.,Home,Saint Mary's University (Minn.),"Grinnell, IA/Springer Field",,,,"L,0-1",Box ScoreRecap
"October 14, 2023 (Saturday)",3:30 p.m.,Home,Augustana College (IL),"Grinnell, IA/Springer Field",,,,"W,1-0",Box ScoreRecap
"October 15, 2023 (Sunday)",2:30 p.m.,Home,Buena Vista University (Senior Day),"Grinnell, IA/Springer Field",,,,"W,7-0",Box ScoreRecap
"October 18, 2023 (Wednesday)",4 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,2-0",Box ScoreRecap
"October 21, 2023 (Saturday)",11 a.m.,Away,Beloit College,"Beloit, WI",,,,"T,1-1",Box ScoreRecap
"October 24, 2023 (Tuesday)",4 p.m.,Home,Monmouth College,"Grinnell, IA/Springer Field",,,,"W,4-0",Box ScoreRecap
"October 28, 2023 (Saturday)",11 a.m.,Home,Lawrence University,"Grinnell, IA/Springer Field",,,,"T,1-1",Box ScoreRecap
"November 3, 2023 (Friday)",2 p.m.,Neutral,Lawrence University (Semifinal),"Lake Forest, IL",,,2023 Midwest Conference Tournament,"W,1-0",Box ScoreRecap
"November 4, 2023 (Saturday)",2 p.m.,Away,Lake Forest College (Championship),"Lake Forest, IL",,,2023 Midwest Conference Tournament,"L,0-4",Box ScoreRecap
