Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 2, 1916 (Saturday)",,Neutral,Nebraska,,,,"W,22-9",
"December 9, 1916 (Saturday)",,Neutral,Des Moines College,,,,"W,40-3",
"December 11, 1916 (Monday)",,Away,Minnesota,"Minneapolis, MN",,,"L,3-49",
"January 14, 1917 (Sunday)",,Neutral,Cornell,,,,"W,15-7",
"January 18, 1917 (Thursday)",,Neutral,Carleton,,,,"W,20-16",
"January 27, 1917 (Saturday)",,Away,Iowa,"Iowa City, IA",,,"L,16-19",
"February 3, 1917 (Saturday)",,Home,Drake,"Grinnell, IA",,,"W,37-21",
"February 6, 1917 (Tuesday)",,Home,Iowa State,"Grinnell, IA",,,"L,8-18",
"February 11, 1917 (Sunday)",,Neutral,Coe,,,,"W,24-10",
"February 14, 1917 (Wednesday)",,Neutral,Coe,,,,"W,19-5",
"February 18, 1917 (Sunday)",,Neutral,Cornell,,,,"W,25-12",
"February 23, 1917 (Friday)",,Home,Iowa,"Grinnell, IA",,,"L,15-17",
"February 27, 1917 (Tuesday)",,Away,Drake,"Des Moines, IA",,,"W,25-17",
"March 3, 1917 (Saturday)",,Away,Iowa State,"Ames, IA",,,"L,20-25",
