Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2016 (Thursday)",4:30 pm,Away,Concordia (Wis.),,,,"L,0-3",Box Score
"September 7, 2016 (Wednesday)",7 pm,Home,MSOE,,,,"L,0-3",Box Score
"September 10, 2016 (Saturday)",10:30 am,Neutral,Macalester,"Lake Forest, Ill.",,,"L,0-2",Box Score
"September 11, 2016 (Sunday)",10:30 am,Neutral,Coe,"Lake Forest, Ill.",,,"W,3-0",Box Score
"September 14, 2016 (Wednesday)",7 pm,Away,Edgewood,,,,"W,6-0",Box Score
"September 17, 2016 (Saturday)",2 pm,Home,Wis.-Platteville,,,,"L,1-2",Box Score
"September 24, 2016 (Saturday)",1 pm,Home,Knox,,,,"L,1-2",
"September 25, 2016 (Sunday)",1 pm,Home,Illinois Col.,,,,"W,4-1",
"September 28, 2016 (Wednesday)",7 pm,Away,St. Norbert,,,,"L,0-4",
"October 1, 2016 (Saturday)",5 pm,Home,Lake Forest,,,,"L,2-7",Box Score
"October 4, 2016 (Tuesday)",4 pm,Away,Lakeland,,,,"W,3-2",Box Score
"October 8, 2016 (Saturday)",1:30 pm,Home,Maranatha Baptist,,,,"W,8-0",Box Score
"October 15, 2016 (Saturday)",11 am,Away,Cornell College,,,,"T,2-2",
"October 16, 2016 (Sunday)",11 am,Away,Grinnell,,,,"L,0-5",
"October 22, 2016 (Saturday)",11 am,Home,Monmouth (Ill.),,,,"L,1-2",
"October 25, 2016 (Tuesday)",7 pm,Home,Ripon,,,,"W,3-1",Recap
"October 29, 2016 (Saturday)",12 pm,Away,Beloit,,,,"L,0-1",Recap
