Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"October 22, 1983 (Saturday)",TBA,Away,Drake University,"Des Moines, IA",,,"W,6-3",
"March 27, 1984 (Tuesday)",,Away,St. Mary's University (TX),"San Antonio, TX",,,"L,1-6",
"March 28, 1984 (Wednesday)",,Neutral,Southwestern University,"San Antonio, TX",,,"W,5-4",
"March 29, 1984 (Thursday)",TBA,Away,Texas Lutheran University,"Seguin, TX",,,"W,5-4",
"March 30, 1984 (Friday)",,Neutral,St. Edward's University,"San Antonio, TX",,,"L,0-9",
"April 6, 1984 (Friday)",,Away,Wartburg,"Waverly, IA",,,"L,2-7",
"April 7, 1984 (Saturday)",,Neutral,Lake Forest,"Galesburg, IL",,,"W,6-3",
"April 13, 1984 (Friday)",,Away,Northern Iowa,"Cedar Falls, IA",,,"L,0-12",
"April 14, 1984 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"L,1-8",
"April 16, 1984 (Monday)",,Away,William Penn,"Oskaloosa, IA",,,"W,7-2",
"April 18, 1984 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,8-1",
"April 27, 1984 (Friday)",,Away,Central,"Pella, IA",,,"L,0-10",
"April 30, 1984 (Monday)",,Away,Coe,"Cedar Rapids, IA",,,"L,3-6",
"May 4, 1984 (Friday)",,Away,Midwest Conference Tournament,"Beloit, WI",,,5th/12 Teams,
