Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 24, 2021 (Tuesday)",4:00 pm,Home,Rockford University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,
"September 1, 2021 (Wednesday)",4:00 pm,Away,University of Wisconsin-Platteville,"Platteville, WI",,,"L,0-1",Box ScoreRecap
"September 4, 2021 (Saturday)",1:00 pm,Away,Webster University,"St. Louis, MO",,,"L,0-1",Box ScoreRecap
"September 5, 2021 (Sunday)",3:00 pm,Home,University of Chicago,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-9",Box Score
"September 10, 2021 (Friday)",5:30 pm,Home,University of Dubuque,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,2-3",Box Score
"September 15, 2021 (Wednesday)",4:30 pm,Away,Central College,"Pella, IA",,,"L,1-5",Box ScoreRecap
"September 17, 2021 (Friday)",4:45 pm,Home,Buena Vista University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,3-1",Box ScoreRecap
"September 22, 2021 (Wednesday)",7:30 pm,Away,Millikin University,"Decatur, IL",,,"L,1-3",Box ScoreRecap
"September 26, 2021 (Sunday)",5:00 pm,Away,Simpson College,"Indianola, IA",,,"L,1-4",Box ScoreRecap
"September 28, 2021 (Tuesday)",4:45 pm,Home,Loras College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-5",Box ScoreRecap
"October 2, 2021 (Saturday)",11:00 am,Home,Lake Forest College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-1",Box Score
"October 6, 2021 (Wednesday)",4:30 pm,Home,Knox College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-1",Box ScoreRecap
"October 9, 2021 (Saturday)",11:00 am,Away,Ripon College,"Ripon, WI",,,"W,6-0",Box ScoreRecap
"October 12, 2021 (Tuesday)",4:30 pm,Away,Grinnell College,"Grinnell, IA",,,"W,3-2",Box ScoreRecap
"October 19, 2021 (Tuesday)",7:00 pm,Away,Illinois College,"Jacksonville, IL",,,"W,6-1",Box ScoreRecap
"October 23, 2021 (Saturday)",11:00 am,Home,Beloit College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"T,1-1",Box ScoreRecap
"October 26, 2021 (Tuesday)",3:45 pm,Home,Cornell College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,2-0",Box ScoreRecap
"October 30, 2021 (Saturday)",11:00 am,Away,Lawrence University,"Appleton, WI",,,"L,0-1",Box ScoreRecap
