Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 2003 (Saturday)",,Home,"St. Thomas, Minn.","De Pere, Wis. - Minahan Stadium",,,"W,21-19",
"September 13, 2003 (Saturday)",,Away,Beloit,"Beloit, Wis.",,,"W,41-6",
"September 20, 2003 (Saturday)",,Home,Monmouth,"De Pere, Wis. - Minahan Stadium",,,"W,38-15",
"September 27, 2003 (Saturday)",,Home,Knox,"De Pere, Wis. - Minahan Stadium",,,"W,24-0",
"October 4, 2003 (Saturday)",,Away,Illinois College,"Jacksonville, Ill.",,,"W,54-7",
"October 11, 2003 (Saturday)",,Away,Lawrence,"Appleton, Wis.",,,"W,28-24",
"October 18, 2003 (Saturday)",,Home,Carroll,"De Pere, Wis. - Minahan Stadium",,,"W,63-27",
"October 25, 2003 (Saturday)",,Away,Ripon,"Ripon, Wis.",,,"W,44-14",
"November 1, 2003 (Saturday)",,Home,Grinnell,"De Pere, Wis. - Minahan Stadium",,,"W,57-17",
"November 8, 2003 (Saturday)",,Away,Lake Forest,"Lake Forest, Ill.",,,"W,20-6",
"November 22, 2003 (Saturday)",,Home,Simpson,"De Pere, Wis. - Minahan Stadium",,,"W,26-202 OT",
"November 29, 2003 (Saturday)",,Away,St. John's,"Collegeville, Minn.",,,"L,38-13",
