Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 29, 2014 (Friday)",5:00 p.m.,Neutral,St. Norbert College,"Whitewater, WI",,,UW-Whitewater Tournament (click here for tourney website),"L,0-3(14-25, 19-25, 25-27)",Box ScoreRecap
"August 29, 2014 (Friday)",7:00 p.m.,Neutral,Lakeland College,"Whitewater, WI",,,UW-Whitewater Tournament (click here for tourney website),"L,0-3(23-25, 17-25, 16-25)",Box ScoreRecap
"August 30, 2014 (Saturday)",10:00 a.m.,Neutral,Millikin University,"Whitewater, WI",,,UW-Whitewater Tournament (click here for tourney website),"L,0-3(8-25, 12-25, 20-25)",Box ScoreRecap
"August 30, 2014 (Saturday)",Noon,Neutral,Edgewood College,"Whitewater, WI",,,UW-Whitewater Tournament (click here for tourney website),"L,1-3(25-21, 22-25, 12-25, 17-25)",Box ScoreRecap
"September 2, 2014 (Tuesday)",7:30 p.m.,Away,Loras College,"Dubuque, IA",,,,"L,1-3(12-25, 9-25, 25-21, 22-25)",Box ScoreRecap
"September 5, 2014 (Friday)",7:00 p.m.,Away,AIB College of Business,"Des Moines, IA",,,,"W,3-0(25-19, 32-30, 25-18)",Box ScoreRecap
"September 6, 2014 (Saturday)",11:00 a.m.,Neutral,St. Catherine's University,"Dubuque, IA",,,Loras Tournament (click here for tourney website),"L,0-3(20-25, 15-25, 9-25)",Box ScoreRecap
"September 6, 2014 (Saturday)",3:00 p.m.,Neutral,Lakeland College,"Dubuque, IA",,,Loras Tournament (click here for tourney website),"L,1-3(17-25, 18-25, 25-21, 20-25)",Box ScoreRecap
"September 9, 2014 (Tuesday)",7:30 p.m.,Away,Rockford University,"Rockford, IL",,,,"W,3-2(25-19, 25-20, 14-25, 20-25, 15-10)",Box ScoreRecap
"September 13, 2014 (Saturday)",2:00 p.m.,Home,Knox College,"Grinnell, IA/Darby Gymnasium",,,2014 ACM Volleyball Invitational (click here for tourney website),"W,3-1(28-30, 25-14, 25-15, 25-17)",Box ScoreRecap
"September 13, 2014 (Saturday)",4:00 p.m.,Home,Lake Forest College,"Grinnell, IA/Darby Gymnasium",,,2014 ACM Volleyball Invitational (click here for tourney website),"W,3-1(25-18, 23-25, 25-16, 25-21)",Box ScoreRecap
"September 14, 2014 (Sunday)",11:00 a.m.,Home,Carleton College,"Grinnell, IA/Darby Gymnasium",,,2014 ACM Volleyball Invitational (click here for tourney website),"L,0-3(17-25, 16-25, 18-25)",Box ScoreRecap
"September 14, 2014 (Sunday)",1:00 p.m.,Home,Macalester College,"Grinnell, IA/Darby Gymnasium",,,2014 ACM Volleyball Invitational (click here for tourney website),"W,3-0(25-17, 25-19, 25-9)",Box ScoreRecap
"September 19, 2014 (Friday)",5:00 p.m.,Neutral,Hamline University,"St. Paul, MN",,,St. Catherine Tournament (click here for tourney website),"L,0-3(16-25, 18-25, 19-25)",Box ScoreRecap
"September 19, 2014 (Friday)",7:00 p.m.,Away,St. Catherine's University,"St. Paul, MN",,,St. Catherine Tournament (click here for tourney website),"L,0-3(18-25, 17-25, 22-25)",Box ScoreRecap
"September 20, 2014 (Saturday)",9:00 a.m.,Neutral,University of Wisconsin-Stout,"St. Paul, MN",,,St. Catherine Tournament (click here for tourney website),"L,0-3(19-25, 19-25, 14-25)",Box ScoreRecap
"September 20, 2014 (Saturday)",11:00 a.m.,Neutral,St. Olaf College,"St. Paul, MN",,,St. Catherine Tournament (click here for tourney website),"L,1-3(25-11, 21-25, 13-25, 10-25)",Box ScoreRecap
"October 3, 2014 (Friday)",7:30 p.m.,Away,Ripon College,"Ripon, WI",,,,"L,0-3(11-25, 20-25, 9-25)",Box ScoreRecap
"October 4, 2014 (Saturday)",1:00 p.m.,Away,Carroll University,"Waukesha, WI",,,,"L,2-3(23-25, 26-24, 25-22, 24-26, 11-15)",Box ScoreRecap
"October 10, 2014 (Friday)",7:00 p.m.,Home,St. Norbert College,"Grinnell, IA/Darby Gymnasium",,,,"L,0-3(17-25, 12-25, 13-25)",Box ScoreRecap
"October 11, 2014 (Saturday)",1:00 p.m.,Home,Lawrence University,"Grinnell, IA/Darby Gymnasium",,,,"W,3-1(25-22, 20-25, 25-21, 25-19)",Box ScoreRecap
"October 17, 2014 (Friday)",7:00 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"L,0-3(18-25, 9-25, 13-25)",Box ScoreRecap
"October 18, 2014 (Saturday)",11:00 a.m.,Away,Beloit College,"Beloit, WI",,,,"W,3-1(22-25, 26-24, 25-17, 25-18)",Box ScoreRecap
"October 18, 2014 (Saturday)",1:00 p.m.,Neutral,North Central University (MN),"Beloit, WI",,,,"W,3-1(21-25, 25-11, 25-17, 25-18)",Box ScoreRecap
"October 25, 2014 (Saturday)",1:00 p.m.,Home,Illinois College,"Grinnell, IA/Darby Gymnasium",,,,"L,1-3(25-27, 25-12, 26-28, 17-25)",Box ScoreRecap
"October 29, 2014 (Wednesday)",7:00 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-3(13-25, 10-25, 16-25)",Box ScoreRecap
"October 31, 2014 (Friday)",7:30 p.m.,Home,Monmouth College (Senior Day),"Grinnell, IA/Darby Gymnasium",,,,"L,2-3(20-25, 21-25, 25-21, 25-22, 10-15)",Box ScoreRecap
"November 1, 2014 (Saturday)",1:00 p.m.,Home,Knox College,"Grinnell, IA/Darby Gymnasium",,,,"L,1-3(23-25, 28-26, 23-25, 18-25)",Box ScoreRecap
