Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2011 (Friday)",3 pm,Away,Wis.-Eau Claire,,,,"L,0-3",Box Score
"September 2, 2011 (Friday)",5:15 pm,Neutral,Concordia-M'head,@ UW-Eau Claire Invite,,,"L,0-3",Box Score
"September 3, 2011 (Saturday)",10 am,Neutral,Carthage,UWEC,,,"L,0-3",
"September 3, 2011 (Saturday)",12:15 pm,Home,St. Benedict,,,,"L,0-3",
"September 7, 2011 (Wednesday)",7 pm,Home,Marian (Wis.),,,,"W,3-1",Box Score
"September 9, 2011 (Friday)",5:30 pm,Neutral,Chicago,Wis.-Oshkosh Tournament,,,"L,0-3",Box Score
"September 9, 2011 (Friday)",7:30 pm,Neutral,Lakeland,"Kolf Sports Center, Oshkosh, Wis.",,,"W,3-2",
"September 10, 2011 (Saturday)",11 am,Neutral,Wis.-Superior,Neutral,,,"L,2-3",Box Score
"September 10, 2011 (Saturday)",1 pm,Neutral,Lake Forest,Wis.-Oshkosh,,,"W,3-1",Box Score
"September 14, 2011 (Wednesday)",7 pm,Away,Mount Mary,,,,"W,3-0",Box Score
"September 17, 2011 (Saturday)",11 am,Home,Edgewood,,,,"L,1-3",Box Score
"September 17, 2011 (Saturday)",4 pm,Home,Alverno,,,,"W,3-0",Box Score
"September 20, 2011 (Tuesday)",7 pm,Home,Carroll (Wis.),,,,"W,3-1",
"September 24, 2011 (Saturday)",9 am,Away,Milwaukee Engr.,,,,"W,3-0",Box Score
"September 24, 2011 (Saturday)",3 pm,Neutral,Wis. Lutheran,"Milwaukee, Wis.",,,"L,1-3",Box Score
"September 30, 2011 (Friday)",7 pm,Home,Grinnell,,,,"W,3-1",
"October 1, 2011 (Saturday)",1 pm,Home,Knox,,,,"W,3-0",
"October 4, 2011 (Tuesday)",5 pm,Away,Wis.-Stevens Point,,,,"L,0-3",
"October 4, 2011 (Tuesday)",7:30 pm,Neutral,Wis.-Oshkosh,Stevens Point,,,"L,1-3",
"October 7, 2011 (Friday)",7 pm,Away,Monmouth (Ill.),,,,"L,1-3",
"October 8, 2011 (Saturday)",1 pm,Away,Illinois Col.,,,,"W,3-1",
"October 12, 2011 (Wednesday)",7 pm,Home,Ripon,,,,"W,3-0",
"October 19, 2011 (Wednesday)",7 pm,Home,St. Norbert,,,,"L,0-3",
"October 21, 2011 (Friday)",6 pm,Neutral,Wheaton (Ill.),Elmhurst,,,"L,0-3",Box Score
"October 21, 2011 (Friday)",8 pm,Neutral,Simpson,"Elmhurst, Ill.",,,"L,2-3",
"October 22, 2011 (Saturday)",10 am,Neutral,North Central (Ill.),EC,,,"L,0-3",
"October 22, 2011 (Saturday)",2 pm,Neutral,Wis.-River Falls,Elmhurst,,,"L,0-3",
"October 28, 2011 (Friday)",7 pm,Away,Beloit,,,,"L,2-3",
"October 29, 2011 (Saturday)",11 am,Away,Lake Forest,,,,"L,0-3",Box Score
"October 29, 2011 (Saturday)",1 pm,Neutral,Alverno,"Lake Forest, Ill.",,,"W,3-0",Box Score
