Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2002 (Saturday)",,Away,William Penn,"Oskaloosa, IA",,,"L,1-3(28-30, 30-23, 28-30, 24-30)",
"September 3, 2002 (Tuesday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"W,3-1(30-27, 30-28, 25-30, 30-18)",
"September 10, 2002 (Tuesday)",,Home,Buena Vista,"Grinnell, IA",,,"W,3-1(30-27, 30-20, 27-30, 30-23)",
"September 13, 2002 (Friday)",,Home,Fontbonne (Grinnell Tournament),"Grinnell, IA",,,"W,3-2(28-30, 32-34, 30-26, 30-25, 16-140",
"September 13, 2002 (Friday)",,Home,William Penn (Grinnell Tournament),"Grinnell, IA",,,"W,3-1(30-24, 24-30, 30-28, 31-29)",
"September 14, 2002 (Saturday)",,Home,Eureka (Grinnell Tournament),"Grinnell, IA",,,"W,3-0(30-15, 30-27, 30-21)",
"September 14, 2002 (Saturday)",,Home,Fontbonne (Grinnell Tournament),"Grinnell, IA",,,"L,0-3(22-30, 17-30, 31-33)",
"September 16, 2002 (Monday)",,Away,Grand View,"Des Moines, IA",,,"L,1-3(19-30, 30-26, 25-30, 19-30)",
"September 20, 2002 (Friday)",,Neutral,Morningside College (Iowa),"Storm Lake, IA",,,"L,0-3(22-30, 27-30, 18-30)",
"September 20, 2002 (Friday)",,Neutral,Missouri Valley (Buena Vista Tournament),"Storm Lake, IA",,,"L,1-3(30-23, 26-30, 26-30, 23-30)",
"September 21, 2002 (Saturday)",,Neutral,Coe (Buena Vista Tournament),"Storm Lake, IA",,,"W,3-1(30-15, 30-27, 26-30, 30-27)",
"September 21, 2002 (Saturday)",,Away,Buena Vista (Buena Vista Tournament),"Storm Lake, IA",,,"W,3-1(30-25, 30-23, 28-30, 30-24)",
"September 24, 2002 (Tuesday)",,Home,William Penn,"Grinnell, IA",,,"L,1-3(33-31, 28-30, 27-30, 32-34)",
"September 28, 2002 (Saturday)",,Neutral,Lawrence (MWC Crossover Tournament),"Beloit, WI",,,"W,3-1(30-23, 28-30, 30-14, 30-18)",
"September 28, 2002 (Saturday)",,Neutral,St. Norbert (MWC Crossover Tournament),"Beloit, WI",,,"L,2-3(30-21, 33-35, 30-27, 19-30, 11-15)",
"September 29, 2002 (Sunday)",,Neutral,Ripon (MWC Crossover Tournament),"Beloit, WI",,,"L,0-3(30-32, 9-30, 26-30)",
"September 29, 2002 (Sunday)",,Neutral,Carroll (MWC Crossover Tournament),"Beloit, WI",,,"W,3-0(30-25, 30-25, 30-21)",
"September 29, 2002 (Sunday)",,Away,Beloit (MWC Crossover Tournament),"Beloit, WI",,,"W,3-1(30-28, 28-30, 30-14, 30-18)",
"October 3, 2002 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"W,3-1(30-23, 30-27, 28-30, 30-23)",
"October 5, 2002 (Saturday)",,Neutral,Upper Iowa (Clarke Tournament),"Dubuque, IA",,,"W,3-0(30-24, 30-26, 30-25)",
"October 5, 2002 (Saturday)",,Neutral,Mount St. Clare (Clarke Tournament),"Dubuque, IA",,,"W,3-0(30-22, 30-27, 30-27)",
"October 5, 2002 (Saturday)",,Away,Clarke (Clarke Tournament),"Dubuque, IA",,,"W,3-0(30-23, 30-26, 30-23)",
"October 8, 2002 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"W,3-0(30-27, 30-28, 30-25)",
"October 10, 2002 (Thursday)",,Home,Grand View,"Grinnell, IA",,,"L,0-3(27-30, 26-30, 25-30)",
"October 12, 2002 (Saturday)",,Neutral,Lincoln Christian (Blackburn Tournament),"Carlinville, IL",,,"L,0-3(21-30, 28-30, 28-30)",
"October 12, 2002 (Saturday)",,Away,Blackburn (Blackburn Tournament),"Carlinville, IL",,,"W,3-1(31-33, 30-16, 30-23, 30-23)",
"October 12, 2002 (Saturday)",,Neutral,Greenville (Blackburn Tournament),"Carlinville, IL",,,"W,3-0(30-16, 30-20, 30-28)",
"October 15, 2002 (Tuesday)",,Home,Monmouth,"Grinnell, IA",,,"W,3-2(30-20, 30-27, 19-30, 20-30, 15-10)",
"October 26, 2002 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,1-3(23-30, 30-22, 25-30, 26-30)",
"October 29, 2002 (Tuesday)",,Home,Upper Iowa,"Grinnell, IA",,,"W,3-0(30-25, 30-16, 30-25)",
"November 2, 2002 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"W,3-2(30-27, 30-25, 25-30, 20-30, 15-9)",
"November 8, 2002 (Friday)",,Neutral,Beloit (MWC Tournament),"Galesburg, IL",,,"W,3-1(30-20, 18-30, 30-25, 30-20)",
"November 8, 2002 (Friday)",,Neutral,Lake Forest (MWC Tournament),"Galesburg, IL",,,"L,1-3(29-31, 23-30, 30-27, 35-37)",
"November 9, 2002 (Saturday)",,Neutral,Monmouth (MWC Tournament),"Galesburg, IL",,,"L,0-3(23-30, 17-30, 29-31)",
